ID	3N27Fa	3N27Wa	3N29Ba	3N29Fa	3N29Ga	3N29Ra	3N30Ba	3N30Fa	3N30Ga	3N30Ra	3N31Ba	3N31Fa	3N31Ga	3N31Wa	3N31Ra	3N32Ba	3N32Fa	3N32Ga	3N32Ra	3N33Fa	3N33Ga	3N33Wa	3N33Ra	3N34Ba	3N34Fa	3N34Ga	3N34Ra	3N45Wa	3N46Wa	3N56Ba	3N56Fa	3N56Ga	3N56Ra	3N57Ba	3N57Fa	3N57Ga	3N57Ra	3N27Fb	3N27Wb	3N29Bb	3N29Fb	3N29Gb	3N29Rb	3N30Bb	3N30Fb	3N30Gb	3N30Rb	3N31Bb	3N31Fb	3N31Gb	3N31Wb	3N31Rb	3N32Bb	3N32Fb	3N32Gb	3N32Rb	3N33Fb	3N33Gb	3N33Wb	3N33Rb	3N34Bb	3N34Fb	3N34Gb	3N34Rb	3N45Wb	3N46Wb	3N56Bb	3N56Fb	3N56Gb	3N56Rb	3N57Bb	3N57Fb	3N57Gb	3N57Rb	3N1Fa	3N1Wa	3N1Ra	3N2Fa	3N2Wa	3N2Ta	3N3Fa	3N3Wa	3N3Ta	3N4Ba	3N5Ba	3N6Ba	3N7Ba	3N8Fa	3N8Ga	3N8Wa	3N8Ra	3N9Ba	3N9Fa	3N9Ga	3N9Wa	3N9Ra	3N10Ba	3N10Fa	3N10Ga	3N10Wa	3N10Ra	3N11Ba	3N11Fa	3N11Wa	3N11Ra	3N12Ba	3N12Fa	3N12Ga	3N12Ra	3N13Ba	3N13Fa	3N13Ga	3N13Ra	3N14Fa	3N14Ga	3N14Wa	3N14Ra	3N15Ba	3N15Fa	3N15Ga	3N15Wa	3N15Ra	3N16Ba	3N16Fa	3N16Ga	3N16Wa	3N16Ra	3N17Ba	3N17Fa	3N17Ga	3N17Wa	3N17Ra	3N18Ba	3N18Fa	3N18Ga	3N18Wa	3N18Ra	3N19Fa	3N19Ga	3N19Wa	3N19Ra	3N20Ba	3N20Fa	3N20Ga	3N20Wa	3N20Ra	3N21Ba	3N21Fa	3N21Ga	3N21Wa	3N21Ra	3N23Fa	3N23Ga	3N23Wa	3N23Ra	3N24Ba	3N24Fa	3N24Ga	3N24Wa	3N24Ra	3N25Ba	3N25Ga	3N25Ra	3N26Ba	3N26Ga	3N26Ra	3N28Fa	3N28Wa	3N35Ba	3N35Ga	3N35Ra	3N37Wa	3N38Ga	3N38Ra	3N38Fa	3N38Wa	3N39Fa	3N39Ga	3N39Wa	3N39Ra	3N40Wa	3N41Wa	3N42Wa	3N43Wa	3N44Wa	3N47Wa	3N48Wa	3N49Wa	3N50Wa	3N53Wa	3N54Wa	3N55Wa	3N55Fa	3N1Fb	3N1Wb	3N1Rb	3N2Fb	3N2Wb	3N2Tb	3N3Fb	3N3Wb	3N3Tb	3N4Bb	3N5Bb	3N6Bb	3N7Bb	3N8Fb	3N8Gb	3N8Wb	3N8Rb	3N9Bb	3N9Fb	3N9Gb	3N9Wb	3N9Rb	3N10Bb	3N10Fb	3N10Gb	3N10Wb	3N10Rb	3N11Bb	3N11Fb	3N11Gb	3N11Wb	3N11Rb	3N12Bb	3N12Fb	3N12Gb	3N12Rb	3N13Bb	3N13Fb	3N13Gb	3N13Rb	3N14Fb	3N14Gb	3N14Wb	3N14Rb	3N15Bb	3N15Fb	3N15Gb	3N15Wb	3N15Rb	3N16Bb	3N16Fb	3N16Gb	3N16Wb	3N16Rb	3N17Bb	3N17Fb	3N17Gb	3N17Wb	3N17Rb	3N18Bb	3N18Fb	3N18Gb	3N18Wb	3N18Rb	3N19Fb	3N19Gb	3N19Wb	3N19Rb	3N20Bb	3N20Fb	3N20Gb	3N20Wb	3N20Rb	3N21Bb	3N21Fb	3N21Gb	3N21Wb	3N21Rb	3N23Fb	3N23Gb	3N23Wb	3N23Rb	3N24Bb	3N24Fb	3N24Gb	3N24Wb	3N24Rb	3N25Bb	3N25Gb	3N25Rb	3N26Bb	3N26Gb	3N26Rb	3N28Fb	3N28Wb	3N35Bb	3N35Gb	3N37Wb	3N38Gb	3N38Rb	3N38Fb	3N38Wb	3N39Fb	3N39Gb	3N39Wb	3N39Rb	3N40Wb	3N41Wb	3N42Wb	3N43Wb	3N44Wb	3N47Wb	3N48Wb	3N49Wb	3N50Wb	3N53Wb	3N54Wb	3N55Wb	3N55Fb	3N35Rb	3N11Ga	DESCRIPTION
ASV00002	7.89693656847747	7.00208932037917	5.35837607769389	7.40782703140029	7.65217697806062	7.49393897162158	7.16997115112654	6.9071322595852	7.67572146458169	6.3662881453556	7.76227371143117	7.56301001470561	7.81915155803124	7.78732194758482	7.82389710735541	5.65869252693238	7.8855834823587	7.65157538750449	7.61926104965714	7.8167170776259	7.58142538544835	7.63739656385688	7.3296924484315	7.60953251007378	7.83900602109908	8.16567753251035	7.95106257996205	7.00694697015321	7.31290710463099	7.41543914463974	7.69913039434931	7.8260699961214	7.5375759632717	7.59868269742753	7.60585631400838	7.96027933267058	7.55651405431524	8.15274281877819	8.19489678684077	5.4023413324703	7.42393022556655	8.0118335077705	6.24499266702859	7.39812759164811	7.46021604297779	7.61132014165829	6.17902458391385	7.60701984547628	7.63851179141791	7.28408442795699	7.00072938171149	8.05986371814561	7.58648526776137	7.73238769488695	7.54767058557255	7.8693297671184	7.94277311933462	7.83224314566862	7.65989980915961	7.60748656092004	7.75276281691636	7.73801603599274	8.22823052846836	7.9750027795721	6.98495700200168	7.09326478010856	6.71176060499492	7.86581990402365	7.94576400357061	6.61171620861126	7.64045959726675	7.76741221334223	7.23390022052434	7.61893149181126	6.8541724745741	7.12836467064058	7.49322621870157	7.2599280664201	6.69833112107432	6.75478945244419	7.01672760868194	6.79008939895008	6.77385162028885	6.20694577520808	6.39665077211034	6.48512872736654	6.52356833130974	6.90348346576908	6.99952635319527	6.76342840002556	6.72879982907659	7.06318501259095	6.84628768159615	7.40216590404582	5.60933454033609	6.80990995372899	7.23827556295027	6.94802597737155	7.25876651672387	6.76468692691657	7.06971602839883	6.38137035588147	6.87468714828948	7.19279674780555	6.10373837014311	6.73078802291053	7.21374014594535	7.02212365935325	6.72906675990851	7.02772194970774	7.16819280002351	7.52419075327781	7.02165154492144	7.3746595084404	6.52693505431731	7.18319866255548	6.88823479102488	6.47155246936579	7.35861630429549	7.21422835771839	7.22895869375109	7.175218083767	5.94265824427933	6.06961100282771	7.00047352022984	5.39643356105447	6.87579323449008	5.92658516816691	7.18732189473992	6.91725379186903	6.82109759414505	6.98569283601582	6.72987477899729	7.61243926940415	5.9907473501801	6.76422119444786	6.92027507511268	7.12977704954519	5.09182646665898	6.75616543450785	6.03785745759777	5.92438352910506	6.79884321009591	5.76099500299956	6.85955512422213	6.76855336614482	6.87733669781904	7.48522042613195	5.61512671458532	7.3113685764369	7.43068058416711	7.17065080692673	6.98523331099159	6.89837429849838	7.27815505675981	6.14010676821372	7.27613784237714	7.42420636098587	7.12159149088492	6.50756166737658	7.32182637892435	7.23688361284985	7.35368474325857	7.18001968925547	7.29334082268422	7.39437263827301	6.98219257112701	7.28770848130718	7.33812246323435	6.06645312062371	6.69809049185175	6.88282403046397	6.70071670113158	6.65843714351779	5.99528550675742	6.90723458147503	7.41596119589628	7.16161924490373	6.69552217009312	6.9379847264703	7.19541210671817	6.78740899048072	6.63928128107755	6.53695515702663	5.45548052615822	6.27678425671915	6.98699796499344	7.00632670907478	7.31485056417728	7.16072064821562	7.11406560565935	7.24668820474144	7.74610871896082	7.08338108413307	7.34947265639959	7.42842258999624	6.22225865664802	6.52082890689358	6.6784163511443	6.94496356106371	6.11632984624945	6.6821596667826	6.46529060892123	4.54695923659301	6.92017167226959	6.82340587308974	6.03609089601403	6.94254111487539	6.76060162371688	6.01496219820801	6.74284816317626	6.87192710773368	7.08173754051347	5.92883611709568	6.94003747895172	6.44808622159953	7.20448606028534	6.62835670734827	6.48120202325991	6.96622900427574	6.93952625179141	6.44000927159103	7.06776081659661	7.03042316953931	7.08189391037842	6.92656801787694	7.15711732140279	6.94125313539974	7.16387168362302	6.86199353730615	6.8467408444259	7.40900891591727	6.64404237043913	7.23379981660763	6.9309856270293	6.59618627734332	6.64364385794977	6.77564683595431	7.20118799560763	7.0797289412234	7.15557522252216	7.08981153879513	6.63112621236987	6.86839733739565	6.95276050422192	6.58637032119686	6.59384886753748	6.61720812518338	7.14173534646573	6.77165774850525	6.88929994994605	6.91040375299255	6.85099358145324	7.39772810695474	7.28142326947838	6.97871739902559	7.01681686528461	5.06256102576916	7.14639438685406	6.95813772953064	6.78619446677238	7.00465484701521	5.70568088306638	5.98912109944175	6.67152985877571	6.64574959843913	6.74429235647226	7.56249062598153	7.2052947556828	7.2574005756689	7.11604789870843	7.17961884960205	6.89249508386188	7.235949404459	7.10057380654183	7.06099608585379	7.30603923757354	7.35549663293824	6.64014589112898	7.2234928325642	7.15787102276621	7.35451572707054	7.35458148869738	7.22616484910843	7.34470400546291	7.48551431116942	7.67649543378231	7.41992883669279	7.20855312421005	7.19130832963852	7.21615886121453	7.14100566127264	7.26207188081099	7.33265928988668	7.05830925558772	7.36069901319381	7.04694296344754	7.19067645433448	7.10708529074361	7.18169023919972	6.94129245938799	6.49634116057157	6.79013760217414	7.20715159883777	6.95576100748933	6.80545471269687	7.34382168613675	7.42248977178274	7.46572689821563	7.25480079842104	7.79605894317804	7.89145372406143	7.12309484684268	7.53731788293984	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Subdoligranulum;s__NA
ASV00003	8.41393018138849	8.13850174129932	7.22264526228793	8.48821701252473	9.01688319920688	8.86320968721141	8.69617668236828	8.4184757580727	8.83013350627932	7.89296834405649	8.82370600227155	9.04923099288475	8.84587190316451	8.96473643220404	8.90133439888706	7.65832807534385	9.17576212459083	8.83310808367375	9.053011452689	8.84894800065522	8.77169149917114	8.71069481471822	8.84904427872722	8.89904310728011	8.65024988408898	8.98845271990722	8.92836449245581	8.7341679182437	9.06661093765981	8.57325592707411	8.67129927746424	8.95450293863141	8.70162694417066	9.0134006229891	8.77665325609541	8.92829573175718	8.82093046860084	8.03157433729153	8.49662372415399	7.37833623467459	8.95211477642621	8.81203869566169	8.18184435128224	8.7909844160029	8.80780968994967	8.84322369364938	8.2674680397047	8.81956679366257	8.78472046216055	8.70118781206445	8.46721282052859	9.23615942791935	9.11005400778462	8.94571754713715	8.89954347487363	9.06474730319999	8.91966685444187	9.03601446910937	8.939314494582	8.62061377702323	8.74166249806679	9.08276943566154	8.88834327208287	9.14171067632017	8.6792514498959	9.02122503194224	8.32119851742902	8.92934740496445	9.16098478694478	8.17174392998824	8.81824991564704	9.05412329097684	8.65637423822174	8.78774505461699	8.42195471173937	8.90192023393615	8.33972407904611	8.49960478211713	8.79259084060397	8.85475751264541	8.53769853979371	8.81717617121033	8.77627546200368	8.74128588285126	8.40320393091225	8.64643885489337	8.66859488244966	8.72041367334369	8.67027007240565	8.70667968019193	8.70120159357888	8.75566468486575	8.80383004337918	9.10457147271626	8.18326011514957	8.76752176712389	8.64777618662909	8.9971708320272	8.68429316179005	8.40001202163448	8.60862709144125	8.02940753007742	8.42011973074767	8.66879063819751	7.88131320437921	8.4575331527546	8.79102484879565	8.37362517977733	8.69221334441079	8.55099993634063	8.60923843712563	8.9345855554779	8.7629696249466	8.81865261642915	8.22792172352877	8.78722839108507	8.59451058789089	8.30690018660699	8.61338078975927	8.57344786224287	8.7175262458186	8.6267179267523	8.19152726762439	8.35268106761444	8.77249051072869	7.93742967749351	8.8842751081908	8.08383477971887	8.67551975959304	8.91024152557285	8.51071934755332	8.86687451237064	8.65645536926449	8.74747290649384	7.9520187843969	8.78381037475585	8.90003353573967	8.93143011838067	7.58893230465332	8.79784537500375	8.31009539420253	8.15158172596176	8.99131395844559	8.2286101556775	8.91916720897758	9.00826732084976	8.88375310448399	8.87386190007795	7.72202001622224	8.80352540477818	8.60735899145682	8.52635744329401	8.54249148274305	8.38846545329992	8.68425204517588	7.90633994410283	8.62629867410732	8.75512467271516	8.55111785431057	8.11898108640354	8.33364117147201	8.62975870025282	8.73404269118504	8.69594656873302	8.55585437029497	8.64946563252079	7.68767470984491	7.99959097184006	8.69812203830576	7.89978497300133	8.62245773675495	8.58465980662056	8.57520644963968	8.44394659240068	8.33492391229851	8.74878348261567	8.94175782351258	9.11356077533094	8.6182159542911	8.55460225643349	9.3484778014451	9.06062200516243	9.16147573718291	9.10635769800976	7.87488200417756	8.1508721489016	8.72211653350735	8.83903355681172	8.61897952525368	8.64032442956386	8.5923338663817	8.42855251831318	8.53356526906189	7.53056464580852	8.41320263351302	8.55886969888681	8.08901315036996	8.50962873060667	8.73427298460141	8.49373931343928	8.55339658446033	8.77883687478574	8.57026545260624	7.51085678662698	8.56012011992702	8.87768562519578	8.037887569051	8.64580508692451	8.46928084767878	8.05707778227516	8.57067256732511	8.35925992723615	8.68269270951111	8.255823420471	8.73684398802831	8.38223453728617	8.87765571688708	8.03262512063572	8.00695997514538	8.4722120709951	8.0874095894663	8.12948989169866	8.30319232874034	8.35542200518293	8.58219771777106	8.60199128073404	8.70687764584623	8.53962434454317	8.88392361460405	8.57068640783559	8.47325894713254	8.90714384740639	8.61233107575663	8.71328521381438	8.37096013761281	8.52852769719256	8.50296147818912	8.59458049712733	8.68537760978569	8.71660838918715	8.51181215635808	8.61519061588257	8.72595797397776	8.578629370803	8.56241229752519	8.73894743303866	8.42240178464733	8.55308016713621	8.63508765958838	8.76975365073114	8.77403868048854	8.92415551887883	8.88683357061533	8.95352773461709	8.86678511930421	8.85981873475584	8.95248277245474	7.45172261859877	8.97307166268425	8.85603206241903	8.83772020099334	9.2267973656193	8.3205139505094	8.2441652476668	8.70920592389749	8.95551813096615	8.82523878933152	8.64291218644592	8.68281083151778	8.68637566790367	8.4828257361789	8.62262378448705	8.40879602587967	8.64893124916424	8.74470499155481	8.93974646187096	8.79169400679678	9.12451106611599	8.64114048162511	8.66190069721768	8.67158941896022	8.48119136820388	8.64651030216682	8.71110334385241	8.85752369343267	8.86483411162731	7.85589708221033	8.02214690753421	8.64662300482788	8.47081207117433	8.84720826486884	8.8248003110635	8.98313525352184	9.11171336585996	8.91131108167367	9.15503779775436	8.91594142240064	8.95478657991559	8.94611501369805	9.38101505597144	9.26383780606763	8.95773204124906	9.38175666724455	8.77855469753265	8.63458006553679	8.42744022992275	8.80589765996839	8.50463990354533	8.73394197126992	8.83317495345694	8.72735488244838	8.70219945545111	8.6462172281158	8.87756830555833	k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__muciniphila
ASV00005	4.64886158891701	5.5755494997795	6.90619802343302	6.55428305451613	7.45384859586614	7.39692417676916	7.61360026218046	7.59924531388959	7.58596428377588	8.02063538156733	6.94204478344153	7.795451523099	5.98269190988528	6.19839367924167	6.8033790044206	7.21043712313346	6.26793197138721	6.57414515352601	6.66226937598134	4.85321508197683	4.51709247418377	5.97030710893115	7.60401901927307	7.56616288157673	6.88473604115971	4.78963038447097	6.69558737763696	7.71130160373355	6.73814994001921	6.92712413038319	6.03123783088541	5.1066037255379	6.31126128744126	7.3183204295537	6.54992894519122	5.36865325832385	5.68193023445177	4.98615383035642	4.62432682272546	6.86655413068265	5.33170312158974	7.46848142699816	7.8903235025233	7.83435653421728	7.85641011965802	7.43800049897536	7.61410910920317	7.02936513046892	7.80760627670735	7.33867069160575	7.47984927606876	6.15652458023481	6.86435055032817	7.88384877184186	7.38730004655115	7.00189542677222	5.32228541124591	5.0135300556725	6.0725159044039	6.16604037972507	7.22838491725827	7.26721598176796	5.590337207831	6.65260611931793	7.31614381405643	7.05414469082334	7.74020193446865	5.80674566516825	4.75118087127145	7.69038811944919	6.95067753485711	6.5501338267724	7.45614110892184	6.01843394920851	5.85992020123024	6.79165711221571	5.82787567631588	5.40309142804791	7.09280246095027	6.81005213111924	6.72011690548585	7.37973165571793	7.45560266611793	7.29650822835628	8.02085871847166	7.08792103288653	8.00984796256295	7.11138540111468	6.91890194577873	6.92761879430101	6.74433843250437	6.9480066295699	6.90994107907474	4.23348421352674	6.83397148396497	7.10741942522182	7.14932807693377	6.67287764106702	6.56441524209912	6.96016656828803	7.09792664388607	6.84529829673294	7.08979852790643	7.09909078514371	7.18737205791809	7.40385730893394	6.65013631683198	7.79601472793566	7.55391080680338	7.17329684398379	7.37666762551408	5.32307512044862	7.19538145635241	6.3284152052896	6.85473090596229	6.87687946410495	7.12652820200283	6.82587006630702	6.60728520987451	6.37622328490665	6.47708622717837	6.77044144384438	6.89396102211319	6.93661706626288	6.69304896904886	6.7934871413261	6.69799218910745	6.37857029190997	5.10090045895067	6.1586133059484	7.15855230996761	5.35417049267143	7.09096474114514	4.07016328948209	6.57956547468888	6.63930523972895	6.48326160926959	5.4425688707639	6.90909752354444	6.90397493899666	6.75913777286629	7.30140425343962	6.78244940032024	7.54462628977708	7.22555233415777	7.29642628165884	6.64446286186226	4.74802909012224	6.98567271873707	6.16524646704468	5.30393095121069	6.10808458322548	6.14548265623976	6.43362002513879	5.24733658091164	6.28726441255001	5.26553590373427	4.57449696795043	5.7970705741648	6.15442237827015	6.13341809113953	6.66650345832727	6.3072390991765	6.49450613355059	5.61223045352592	5.84452142494506	6.65151909200348	5.14738321688966	7.34546643749011	7.31114067511353	7.92368891976848	6.42526009169388	6.74212161609971	7.42368761797908	8.10730321887186	7.65617312166339	5.8583593187043	6.43338074453251	7.55762667912008	7.0537100368108	6.4626107219931	6.38753048908119	6.85318977362082	6.45890136888927	7.83341505639406	7.47409878825504	6.86550806740573	7.19372937900893	6.53677173008095	6.89478671451878	7.12350368515666	6.46838321584119	4.20841886752793	5.13410203801165	6.36305367390908	6.75509510172449	6.82806382705282	7.30897110809986	6.76755830267295	7.70114663287669	7.08154487145962	7.6012052213356	7.94915661032042	6.93755520690977	7.1816189261272	7.87317728636348	6.55237037046249	6.56204709886131	6.98478449610161	6.81433159202326	6.87331459996516	6.88566988013771	5.21503134882041	6.85460559292438	7.43041629374003	6.66909225874043	7.0926530301219	6.98971483589122	6.63068610982169	6.96622900427574	7.51784058605816	7.21140864905072	7.61701381749648	7.00456979071298	7.56505216235897	7.35870137306727	6.72587617697964	6.94409539216867	7.40493944085004	7.50167717907717	7.12783614559945	5.52471117033014	7.52667538765815	6.02377163045692	7.31587858106225	6.86000086838846	7.28630163858732	6.90148237112167	6.54820266622898	6.83514099570344	6.80125347252419	6.83055662214282	7.17796227365889	6.72470231667273	6.94200771244566	7.12413605254342	6.86521456255711	6.68081930969756	4.94326310833135	6.86095588615295	7.10352025382072	6.05324354434521	6.7453003424518	4.90229504417975	5.94244956454857	6.37352704319517	6.47458769478654	6.3767520929877	6.14651693887163	6.67513950639129	6.71208649461866	7.2170801821094	7.85108039253801	7.36704721089113	7.27615440317974	7.61060898600911	6.88457799616235	4.98043893348909	5.4837143977012	6.44937311911053	6.08723137197586	6.11523043332151	7.10412219311453	6.25901120694024	5.80196947869822	6.68099615880512	5.48529223147224	5.718221566217	6.68339587492279	6.32787358132164	6.23801522472756	6.51605845469346	6.73299164890274	6.41441797298555	6.09638746492467	6.23527553416996	4.78937306948446	5.29026241036786	7.77422360904561	7.4615563501402	7.22636609483739	6.92416244581468	7.66560337568376	7.36460779607897	7.71903805342783	6.95626642969984	7.33816595253874	7.51015111458713	7.40885062276126	6.6828339803322	6.64885782090842	7.26699909172078	7.00137797912598	7.14438867059994	7.31251063123841	6.95637112884494	7.25513386281987	6.91674030104861	6.98677338536974	7.25988555513915	4.72392541069638	4.04268867476294	7.96270627430573	7.69474889088867	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__uniformis
ASV00006	4.91549025217095	5.40297852210092	6.48504631915715	4.89385958734916	4.4871038591854	4.75249049011752	4.79133993014344	5.71088150135317	4.63490445027348	6.44005429559521	4.42255780005676	4.51187896176183	4.85214657411416	4.91218277667876	4.46270506030695	6.20084062182741	3.56502316978542	4.04599520052874	4.39083101198413	4.80740554594553	4.5086536055379	4.71520495808261	4.97693788070452	4.84169644313986	4.56439900270721	5.62424308533085	4.56811583906109	4.86841651210337	4.93663429584579	5.35518042237667	5.3110041761399	5.43510779250994	5.214611707941	4.91293448502617	5.23320365839761	4.75200211075401	4.81588768277842	4.67942356293395	5.08772976793985	6.19704871317974	4.90768460558583	4.40957025182264	6.03914061282444	5.09476760516313	5.67264243168242	4.74978393340202	6.0277067671709	5.18487177350145	4.72583427600745	4.79050899323254	5.53629345417509	4.43044976407495	5.19948283295474	4.60256168685227	4.74974760811531	5.04683760478012	5.24895413816036	5.09842949945898	4.65025206754364	5.0217259375761	4.65139447512147	5.34232973250436	5.37691820640878	4.46137317164998	5.14403829681554	5.20241440823627	5.93857071676144	5.13697893325237	5.00840373623852	6.19586679119738	4.82891978844252	4.64379718678159	5.7313254536326	4.89329490620697	7.27616688463348	4.64580819819753	5.57414213587852	6.02292607597639	5.49239395523557	6.18278665524334	5.25775796227687	5.18848698203993	5.35394871916701	5.64055030028728	6.23039207424591	4.80174896953381	5.01224827483417	5.09988953889403	4.72243351214584	6.09597070558093	5.86798824952267	5.27736909726374	4.99944935722297	4.53965110065262	6.44558256453671	6.462543374224	4.87286239517335	5.80802847254058	4.496949891466	5.24391465156812	5.62903648098214	7.82196376857289	6.48500590788258	5.2205489028652	7.17216568247282	4.96617954274842	4.30833051068465	5.69197402724246	4.65838439831855	5.9347480166939	5.12235558903336	4.5476898416517	4.39624941155539	4.10160267076789	7.30216506566573	4.71276404537601	5.57067453570283	8.03507696225655	4.24913026572565	5.32674368481618	5.99316125941402	5.59607866801635	6.74974968418849	6.81954199523784	5.79900384612202	6.96364625131499	6.76887331109107	7.31733387963618	5.87872151655972	5.35475410097262	6.91724145469795	5.6135429822821	7.40258702114293	5.37180476527164	6.13467344660126	6.79705089047407	7.3161707322047	6.00140371371625	7.63690163791343	7.41784934561201	6.64892180736924	7.62211404868483	6.58932591049347	6.75424677600985	6.92652970015758	6.92288463288002	7.43157251312766	5.13723367735863	7.09815070216376	5.60071666430682	4.91035658962405	5.71852438295698	5.75740929084347	6.0016281626972	4.97907259431696	7.49292001071016	5.34788693889609	5.06159503055547	5.28197600047923	6.17767924043442	5.09292900172147	5.33427631847766	4.88997241720397	6.07852970075974	5.07632514536291	5.33369580117907	5.44787528916102	5.360787868742	4.4648034937209	6.9703347372352	5.51795729864079	4.96840176685499	4.66964874373596	4.78288964388604	7.49641522269635	4.78639567126597	4.82460766423824	4.30514903868324	4.96980611318205	5.32659749568015	5.49670056974476	5.46003515819417	5.17418567737219	5.49474255682065	6.585479128647	6.46594734532982	5.75599648827958	4.96078671907063	5.03615095617259	4.87393129544922	5.0618366275044	5.22300035464345	5.7811554131116	4.97204617867728	5.17538960762507	5.3198399134089	5.717475347338	5.95294681128273	4.98908806556357	5.42728051223165	6.12753444526231	5.30729400148633	5.29521935627098	6.97705764988601	4.64382055773161	5.15549619220031	7.23849997836379	5.16856707808055	5.7402974369101	6.46170896528948	5.43093077219422	6.44029228189213	5.85386654002661	6.98592345258577	5.96745380632675	6.05412057678826	5.18635201916163	7.60669352538624	7.3992065516118	5.67797227448537	4.97773305656309	5.7886138857113	4.72664205960032	5.39513187827887	5.09002855790318	4.96247554973844	4.65967986204983	6.33527544709578	4.60287490047731	6.29144867883853	7.22451515238888	4.47763253177721	6.08936486414429	4.12448009205753	4.62386537886986	6.04511025095603	6.03976921984259	7.0759824019592	5.24994165459441	6.1067428656727	5.30197224801141	5.34535818696401	7.31310009233169	6.17653633064645	6.42757197645557	6.5955531221792	5.62150142958166	7.11695566377622	5.74289376929375	6.8277472151563	7.12461403688052	6.12255534423544	7.00343193209498	5.77312340197715	5.32220915479671	6.99671563514821	6.85730104591129	7.79012964214347	6.66500543538319	7.46104475988332	7.74672990044429	7.67188265002308	7.69799297703208	6.78619920284993	6.17390574686825	6.25528765692301	5.68842791751762	4.68667781496093	5.02279798505682	4.97020040151433	4.86626099128136	5.03146071769133	6.37880275961381	5.28784386484025	5.10882229813827	5.13116815475691	4.98543563907682	5.09186262652864	5.11160030409157	6.1551095458574	6.17585482599496	5.6185476174709	5.75437331874608	6.73153391126242	5.83257287387954	5.69459694725429	4.97533761755691	5.53034707437089	6.3638679367656	6.20078594742113	5.28819177727862	4.99417509768782	4.90456064444104	4.82737926461488	4.76261810027637	5.26459041902877	5.45523709617239	5.31852309217906	5.05684899539252	5.71669019667748	5.70782269382731	5.49659965788497	5.79623626759506	5.4037041313083	5.54298004316487	5.76439047356427	4.69747937053463	5.04599242050192	4.97606964566903	5.46728041989875	5.43071536766011	6.04451961373785	5.47779962451773	4.77269733034924	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__NA
