"","1N1Fa","1N1Ra","1N2Fa","1N2Wa","1N2Ta","1N3Fa","1N3Wa","1N3Ta","1N4Ba","1N5Ba","1N6Ba","1N7Ba","1N8Fa","1N8Ga","1N8Wa","1N8Ra","1N9Ba","1N9Fa","1N9Ga","1N9Wa","1N9Ra","1N10Ba","1N10Fa","1N10Ga","1N10Wa","1N10Ra","1N11Ba","1N11Fa","1N11Ga","1N11Wa","1N11Ra","1N12Ba","1N12Fa","1N12Ga","1N12Ra","1N13Ba","1N13Fa","1N13Ga","1N13Ra","1N14Fa","1N14Ga","1N14Wa","1N14Ra","1N15Ba","1N15Fa","1N15Ga","1N15Wa","1N15Ra","1N16Ba","1N16Fa","1N16Ga","1N16Wa","1N16Ra","1N17Ba","1N17Fa","1N17Ga","1N17Wa","1N17Ra","1N18Ba","1N18Fa","1N18Ga","1N18Wa","1N18Ra","1N19Fa","1N19Ga","1N19Wa","1N19Ra","1N20Ba","1N20Fa","1N20Ga","1N20Wa","1N20Ra","1N21Ba","1N21Fa","1N21Ga","1N21Wa","1N21Ra","1N23Fa","1N23Ga","1N23Wa","1N23Ra","1N24Ba","1N24Fa","1N24Ga","1N24Wa","1N24Ra","1N25Ba","1N25Ga","1N25Ra","1N26Ba","1N26Ga","1N26Ra","1N27Fa","1N27Wa","1N28Fa","1N28Wa","1N29Ba","1N29Fa","1N29Ga","1N29Ra","1N30Ba","1N30Fa","1N30Ga","1N30Ra","1N31Ba","1N31Fa","1N31Ga","1N31Wa","1N31Ra","1N32Ba","1N32Fa","1N32Ga","1N32Ra","1N33Fa","1N33Ga","1N33Wa","1N33Ra","1N34Ba","1N34Fa","1N34Ga","1N34Ra","1N35Ba","1N35Ga","1N35Ra","1N37Wa","1N38Ga","1N38Ra","1N38Fa","1N38Wa","1N39Fa","1N39Ga","1N39Wa","1N39Ra","1N40Wa","1N41Wa","1N42Wa","1N43Wa","1N44Wa","1N45Wa","1N46Wa","1N47Wa","1N48Wa","1N49Wa","1N50Wa","1N53Wa","1N54Wa","1N55Wa","1N55Fa","1N56Ba","1N56Fa","1N56Ga","1N56Ra","1N57Ba","1N57Fa","1N57Ga","1N57Ra","1N1Fb","1N1Wb","1N1Rb","1N2Fb","1N2Wb","1N2Tb","1N3Fb","1N3Wb","1N4Bb","1N5Bb","1N6Bb","1N7Bb","1N8Fb","1N8Gb","1N8Wb","1N8Rb","1N9Bb","1N9Fb","1N9Gb","1N9Wb","1N9Rb","1N10Bb","1N10Fb","1N10Gb","1N10Wb","1N10Rb","1N11Bb","1N11Fb","1N11Gb","1N11Wb","1N11Rb","1N12Bb","1N12Fb","1N12Gb","1N12Rb","1N13Bb","1N13Fb","1N13Gb","1N13Rb","1N14Fb","1N14Gb","1N14Wb","1N14Rb","1N15Bb","1N15Fb","1N15Gb","1N15Wb","1N15Rb","1N16Bb","1N16Fb","1N16Gb","1N16Wb","1N16Rb","1N17Bb","1N17Fb","1N17Gb","1N17Wb","1N17Rb","1N18Bb","1N18Fb","1N18Gb","1N18Wb","1N18Rb","1N19Fb","1N19Gb","1N19Wb","1N19Rb","1N20Bb","1N20Fb","1N20Gb","1N20Wb","1N20Rb","1N21Bb","1N21Fb","1N21Gb","1N21Wb","1N21Rb","1N23Fb","1N23Gb","1N23Wb","1N23Rb","1N24Bb","1N24Fb","1N24Gb","1N24Wb","1N24Rb","1N25Bb","1N25Gb","1N25Rb","1N26Bb","1N26Gb","1N26Rb","1N27Fb","1N27Wb","1N28Fb","1N28Wb","1N29Bb","1N29Fb","1N29Gb","1N29Rb","1N30Bb","1N30Fb","1N30Gb","1N30Rb","1N31Bb","1N31Fb","1N31Gb","1N31Wb","1N31Rb","1N32Bb","1N32Fb","1N32Gb","1N32Rb","1N33Fb","1N33Gb","1N33Wb","1N33Rb","1N34Bb","1N34Fb","1N34Gb","1N34Rb","1N35Bb","1N35Gb","1N35Rb","1N37Wb","1N38Gb","1N38Rb","1N38Fb","1N38Wb","1N39Fb","1N39Gb","1N39Wb","1N39Rb","1N40Wb","1N41Wb","1N42Wb","1N43Wb","1N44Wb","1N45Wb","1N46Wb","1N47Wb","1N48Wb","1N49Wb","1N50Wb","1N53Wb","1N54Wb","1N55Wb","1N55Fb","1N56Bb","1N56Fb","1N56Gb","1N56Rb","1N57Bb","1N57Fb","1N57Gb","1N57Rb","1N1Wa","1N3Tb"
"1N1Fa",0,0.0320002712500276,0.0389197690068102,0.057705842774766,0.064986433065004,0.0393137370134091,0.0672981677439847,0.0565470943291089,0.0528136101232992,0.0556535255902591,0.0816768262320667,0.0622947316382795,0.0618412831414305,0.0694674284677095,0.0566571019250606,0.0615119341751841,0.0473509645337001,0.0430881483955859,0.0597322004009289,0.0452166966004925,0.0352251841866539,0.041412784432217,0.0672982246293158,0.0670919866734417,0.0777067425688328,0.0739484184468993,0.0849705456759588,0.0745053130211509,0.0787981073587371,0.0823304589677768,0.0828689792504505,0.0768299672627407,0.0652991859322274,0.071998435358818,0.0695973693479051,0.0632946624457467,0.0763346331754171,0.0669697620375175,0.0767208892034097,0.0790105149302771,0.0689202746334182,0.0770480889345114,0.07471806582837,0.0754160135246246,0.0615439825273751,0.0669669556944847,0.0658846468539711,0.0782538707891361,0.063556970228222,0.0558560055602089,0.0578313143142721,0.0544298361904083,0.0600059679889705,0.0612069241217599,0.0590094546457457,0.0534628086168443,0.0751626088152763,0.0439465143617152,0.0532134156770351,0.0521397000928215,0.0467257079562166,0.0668204480341375,0.0537627512648084,0.0509344615494245,0.0438987294243971,0.0669735860889202,0.0707308698302422,0.0673746716999254,0.0689864842808595,0.0716550482461408,0.0613312077579709,0.0716825545912301,0.063026739352973,0.0663968381890696,0.0750453395218116,0.0710103216083533,0.0759639660911274,0.0608320955657017,0.07207934486118,0.0735588267308353,0.0828608673161443,0.0862601880328921,0.0616454484075817,0.067728233509389,0.0900239280023077,0.0920844358846033,0.0746675494600604,0.0619780544193727,0.0616673106477331,0.0758700501485972,0.0735944726007079,0.0740269230770699,0.0590097328034208,0.0649790546434897,0.0615739284092421,0.0724115271875175,0.0714551390517863,0.0697336611397392,0.0589385114489504,0.0653956546060203,0.0786999645751055,0.085116943717816,0.0605842121230968,0.0690877224439479,0.0642243361407984,0.0623765719840174,0.0646986015589595,0.0664491518785556,0.0696522660775818,0.0691747394792054,0.0619258948885427,0.0692582773217197,0.079949240128039,0.0624214203833957,0.0530642778392134,0.0519576931155329,0.0574516477428118,0.0730629395589517,0.0914851257334731,0.0670695319059267,0.070860258357937,0.0805186228381976,0.0783000989048809,0.0971448480529519,0.0955133159139774,0.107193993667176,0.124017536050004,0.0964315667848856,0.111038519310466,0.107215045375113,0.100636770419387,0.119143823448929,0.123696387784817,0.0790376314385235,0.0800773369828576,0.0891004350188449,0.0785248660793731,0.105762068639905,0.105493148912046,0.101998500547358,0.0824650267884451,0.0783211646888029,0.0927770250250269,0.0957019139614162,0.0980797361189247,0.121888991305182,0.0687546636667496,0.0641556508046556,0.0924081087405302,0.0752331225800032,0.0826647730981161,0.0779742605768442,0.0881436248492292,0.0959911705285192,0.0863597536753347,0.0997659103601159,0.0425439846271787,0.0327137594033933,0.0327998088457449,0.0265426752901096,0.0611982870200434,0.0844111254644836,0.0307986521486705,0.0589198765367184,0.0548694862708925,0.0466974167727661,0.0699524226251872,0.0786703202663778,0.0515352138960152,0.0568745982673709,0.0625277814221281,0.069881489877135,0.0531952413481573,0.10791372624817,0.0488175550559087,0.0525404049827273,0.0574361152044801,0.0592794410051778,0.0543491176244869,0.0739211392710351,0.0774158617852791,0.088366883296394,0.081961782702464,0.0970566261037832,0.0852520052329149,0.0759704644141168,0.0965732177291689,0.0943680238370322,0.086561029696794,0.0865461046187241,0.0817165130430466,0.0933829862760866,0.0907361621187029,0.0887951084570029,0.0917785509281251,0.104376647584085,0.0847377638953434,0.0820378284351886,0.0808205620580726,0.106298393127942,0.0794752717033533,0.0607884255049989,0.0875709759228753,0.0869164239466645,0.0903276173091884,0.0537250894230751,0.0653813210610254,0.0680462793752013,0.0771193742352765,0.0632216816454876,0.0599182776880528,0.0611063795336951,0.0700480423788804,0.0487930514481665,0.06921371124568,0.0514362128523037,0.0486219902768135,0.0680227347213486,0.0765499754754128,0.0479519884084212,0.062781257352113,0.0693311228565672,0.0710987566436773,0.100131847448084,0.0791113665423338,0.082161568217883,0.0842938088658968,0.085980705535205,0.0708011287878214,0.0725405106025148,0.0867999683766944,0.111559203256118,0.102167224663392,0.0881311565745656,0.0877555020440295,0.118239908729403,0.0999549504906861,0.100454920109346,0.0705053832299512,0.0773958917126565,0.112101115743235,0.110447054638557,0.0916926366871855,0.0812126759680286,0.0626525753214612,0.0884832974235268,0.0737731711501604,0.0898018080186354,0.0662157886649161,0.0693279993632941,0.0781483399313017,0.0694726245038646,0.0903459333825304,0.0770381124291918,0.0807228183378304,0.0803257262480788,0.0743913093366596,0.0775319200960631,0.0710141116868071,0.0821540942571265,0.0800647461271946,0.0749089455442612,0.0760099905213981,0.074715228181755,0.0688769795331172,0.0847504662921133,0.0729840776897772,0.0722662794748933,0.0842484409951423,0.0664667155700491,0.059673535878946,0.074198235425782,0.0511611733498646,0.0638349222879787,0.0723458310330614,0.0781086153168006,0.0771768077033472,0.0898205772895581,0.0909523304054984,0.110529094703477,0.110694857629335,0.101541208351354,0.144614389596881,0.111756698945671,0.12288638910467,0.114947876931017,0.099198543968201,0.119083221808155,0.101713468684457,0.0880968470122904,0.0793449742862971,0.0863327609355795,0.0858908744128623,0.109934569708535,0.119749234660545,0.0976228306143765,0.107954439154387,0.0799227909738045,0.103908477452922,0.104901666057313,0.108851418759387,0.0859089559131407,0.0873546531461569,0.0890602126522657,0.08783017964465,0.125043207365684,0.0916688724107992,0.0914514942705147,0.0914601020814143,0.08388186632001,0.064216631030997,0.0757317544145446,0.0640348922452808,0.0463475482903555
"1N1Ra",0.0320002712500276,0,0.0377669351414544,0.0593242959708536,0.0483567189989508,0.0384389150671751,0.0564326297295532,0.0467578219889589,0.0452817399381787,0.0444627142619375,0.0620341334419304,0.0538264302627807,0.0454538335484719,0.063601591964575,0.0435955840682645,0.0489795783440813,0.0443270172611778,0.0334117700184038,0.074984933208767,0.0382676685721973,0.039327617480751,0.0426139372313576,0.0505044722011903,0.0464759996541513,0.0623955940851041,0.0586145718720016,0.0743509804681397,0.0559508587693677,0.0620765049903012,0.0697966779377726,0.0655553840982552,0.065738500358674,0.053905971269931,0.0570205639694896,0.0628186429405217,0.0550417746262101,0.0656447962105168,0.054254766569754,0.0676615086086959,0.0659545042388831,0.0570730879349518,0.0651462477806648,0.0651992684666047,0.0681023768999935,0.051181604833826,0.0592954579787432,0.0617003827464644,0.0683079927824072,0.0585127727502823,0.0608717552854734,0.0498863026917726,0.0500909016050848,0.053702528541274,0.0568428078145047,0.0569501015114821,0.0505060923840608,0.0690270058700251,0.0455037661169593,0.0433857948229331,0.0646975186818777,0.0458670600978712,0.0573892656894026,0.0463937557542603,0.0444224085190515,0.044156148644593,0.0565931794510609,0.0586560972251791,0.0551971794364546,0.0596733226176786,0.057577215404812,0.051792344412161,0.0577416333210211,0.0532798040177472,0.0539003071173577,0.0624945147764542,0.0568862968001033,0.0617143999753288,0.0481969769231761,0.0569474175486038,0.0617498034201722,0.0704901949863387,0.0768243340112449,0.0498533676975821,0.0547684653955703,0.0803052813187765,0.0821360958581005,0.0613560886125861,0.0459254194180973,0.0509121757334601,0.0651355550748116,0.0586436671085109,0.0617440537268734,0.0637406965247164,0.0663438895478794,0.0565053367532367,0.0608425203028315,0.0543756877559537,0.0468676105894007,0.0469771169226638,0.0509444379160244,0.0652650690281509,0.0742131090495274,0.0475172170662054,0.0559329396741113,0.052406828062421,0.0499213198293346,0.0542775364850027,0.0595821348266004,0.0592318586989812,0.0550198334763996,0.0546345589560268,0.0530156571533638,0.0641389002556305,0.0532872362014562,0.0518420182206984,0.0521406595000469,0.0538305180095527,0.0552119791293551,0.0800537122075368,0.0546875142523779,0.0540528511027876,0.0703996552072641,0.0646064201027176,0.0789179881566184,0.0798229378904663,0.0904681136390597,0.112078466893711,0.0819451778493923,0.0965464437256605,0.0918602376870746,0.0858907173457164,0.106398844224559,0.110393305892964,0.0955972497096452,0.079325060610542,0.0773883241599949,0.0720424728907285,0.0892493548597754,0.0911327310286261,0.0852669601877345,0.0718202294866256,0.0588744156619916,0.0764939669568833,0.0799546410468942,0.0829634972703542,0.105604302064644,0.0657369534702366,0.0699596452692102,0.0749657170598212,0.0621587341433539,0.0698818136413315,0.0637918558031026,0.0724504838146365,0.0793572319005217,0.0690810110134843,0.0849094594446395,0.054785598111459,0.0254347438989781,0.0335919741512109,0.0332715307120444,0.0713706697623038,0.0780137654187519,0.0339642283668141,0.0495643306315619,0.0490210688655071,0.0495927169403133,0.0619092229377182,0.0678840376583172,0.0478114664236798,0.050574847336832,0.0531629189821325,0.0578651069493166,0.0613878732484223,0.106602843654088,0.0546981444672059,0.0447433194233635,0.0706972324124135,0.0672343039517315,0.0619154108216167,0.0651588181188136,0.0681174594901636,0.0778031900495363,0.0793286725094449,0.0847395292704568,0.0722191626087798,0.0654462187871024,0.0837930727798303,0.0846291233035696,0.0728993187583143,0.0794309562415721,0.0807054527744006,0.0828926418183483,0.0811631009922514,0.0780551473846744,0.082200510769122,0.0960056037610753,0.072214607714646,0.0716547948751547,0.0724157885971662,0.0995885732448102,0.0771070537146237,0.0532985115848518,0.0769450231104208,0.0763358901793557,0.0807452213859104,0.0527588288862273,0.0566155470871315,0.0626689608853229,0.0678699177625522,0.055012909920923,0.0525749835846771,0.0573107662005026,0.0640365860905752,0.0477096233504338,0.0590782770220491,0.0588007320330284,0.0513264879687523,0.0606273064213246,0.065069880598673,0.0463555550263643,0.0504082074045127,0.0630127924278598,0.0620566305263151,0.0900032314429001,0.0707860425742693,0.0715895027513748,0.0725070594425339,0.0742009985170175,0.0639975408059581,0.0580546141341843,0.0726984048094376,0.100939447568811,0.0930768712820456,0.0741925675071009,0.0766990931256629,0.109423583731319,0.088750937001901,0.090738422576762,0.0568171595691198,0.0670256793038056,0.101612382045674,0.0994936723840627,0.0824505126211514,0.067520070603898,0.0510313214414485,0.0784052623118151,0.0626830146426277,0.080306904742835,0.0749072196981852,0.065459444489504,0.065756131892974,0.0604208387878326,0.0760823288160505,0.0612851864096266,0.065753664822966,0.064208257548081,0.0604314691333983,0.0623311988635644,0.0566845806571868,0.067532651146876,0.0637949488176277,0.0607236746647516,0.0612956282262875,0.0620609541520564,0.0544917168071503,0.0739169352853749,0.0588980524417173,0.0536990717857893,0.0664028870082737,0.0526844730058801,0.0545965987053885,0.0617128465491808,0.0455918867167027,0.0676147533923539,0.0560298763890781,0.0621124144406322,0.0635049034243739,0.0799798947081377,0.080825285642015,0.0972998892728464,0.0936600277731058,0.0875691755948423,0.131998217937187,0.0977618189265723,0.109847438684356,0.0993359363123267,0.0840485668217457,0.105275579815772,0.0839932925401428,0.104273425929824,0.076346582056135,0.0768843761515271,0.0802059328274079,0.094339959831374,0.107424582745788,0.0796065226830019,0.0955277695612815,0.064290911428197,0.0883188292806615,0.0894161937288415,0.096208907383575,0.0718374821562361,0.0691249333643237,0.0725506024914377,0.0703506388476327,0.107999516700709,0.0726222125440152,0.0757209911927912,0.0793225587055829,0.0671828942290119,0.0538310610192812,0.0642450063746829,0.0713700552580501,0.0415150241859941
"1N2Fa",0.0389197690068102,0.0377669351414544,0,0.0539155888034141,0.0595849456788242,0.0313256573457017,0.0589148354790108,0.0533308826763566,0.0613602102386446,0.0656911731959656,0.0757650790026872,0.0696405331488174,0.0576459570759515,0.0774524626794881,0.0622024354392538,0.0703082505969033,0.0529467734321987,0.0515438693205108,0.0797152428320469,0.0546084769641661,0.0489513492839978,0.0598915476148118,0.0662707301794074,0.0592730766149911,0.0770779728384804,0.0754953747339351,0.0916550658879741,0.0717584106565419,0.0722992226160337,0.0807487766373793,0.0800166898899529,0.0769522981037825,0.0545564217912806,0.0621652653057292,0.059474900647201,0.0634449399755375,0.0750900306800109,0.062769526679158,0.0770942594983817,0.0769690804264061,0.0661204468589168,0.0720586462498962,0.0636537808713472,0.0749988008449798,0.060304772705945,0.0572999437101945,0.0584228913908354,0.0717369628054971,0.07011780710407,0.0626819669040336,0.0605272036575397,0.055311312240435,0.0598729952433198,0.0688630776684962,0.0634473822357944,0.0590371517168912,0.0815615779036641,0.0525416781826175,0.0523826925739361,0.0610867702490352,0.0577916621464343,0.0549262351347378,0.0548832611447972,0.0521087454728379,0.0523706873589413,0.0717821629487342,0.0690119256248272,0.0696438860756766,0.0733606549082444,0.0676852338479867,0.0558145375366117,0.0679642916861659,0.0595514679764152,0.066022861191772,0.0768169989260974,0.0746573194114157,0.0763169502243623,0.062370353292972,0.0767556395606914,0.071876280961531,0.0826832285023506,0.0909094320932722,0.0702221441714282,0.0666144978909768,0.0889552076138206,0.0887856915934687,0.0772062595080809,0.0566640037854271,0.0615045579559574,0.0810956439264634,0.079933556671636,0.0789829451016171,0.0670490123728144,0.07312556784954,0.0589186304826149,0.0649633068208621,0.0714811714900005,0.0632860002736855,0.0527030258556845,0.0598061901942994,0.070291429530578,0.0799429737711164,0.0511840169929135,0.0684996941248206,0.0546080509296443,0.057992408177898,0.0591369091715312,0.0618541113605223,0.0540124408428815,0.0627410304423937,0.0534564352978481,0.0634512484206333,0.0690791082099437,0.0524451996346713,0.0477290990838917,0.0538972860114859,0.0493248978854539,0.0623428616425366,0.0857796974745779,0.0562204266221487,0.057307729294252,0.0817335477013027,0.0769442126712154,0.0950610241432564,0.095718810573579,0.11228763324421,0.127313184463558,0.095048463817499,0.111911212123175,0.110778515125356,0.102143622694634,0.12385950506093,0.128306364495101,0.0844274570948476,0.0766967925730619,0.0764250958983143,0.0745361965316662,0.106946191272882,0.107776470747525,0.102811799883185,0.0856458163630852,0.0680872147682648,0.0921655580475908,0.0952916670545174,0.0989346180969347,0.12166947016799,0.0672317211855739,0.0702620056533385,0.0923344157807861,0.073792071474465,0.0811544644441281,0.0778356247520576,0.0889500045598337,0.09586022124614,0.0852088487801077,0.0951268371255132,0.0669533658164705,0.0444420417625601,0.0479502359056497,0.0412186378532215,0.0706032226911677,0.0850493901194839,0.0360522579026588,0.0540773806154819,0.0617770574057901,0.0597877553943967,0.0736489104453899,0.0805230516159496,0.0615776848054915,0.061360800202248,0.0671154223123449,0.0758410867630553,0.0647308453765138,0.11752320815691,0.0675276478038436,0.0625138414011992,0.0741316075468023,0.0822955583044677,0.0762473639164373,0.0779290635570089,0.0771667014532263,0.0892832197913267,0.0869004878720269,0.0990017670667806,0.0867686689788026,0.0748722593539487,0.097869214513891,0.0968119797520275,0.0891413020268041,0.0898444893843899,0.0874138571390191,0.095854547126224,0.0925009498746201,0.0904666212420063,0.0944290850312489,0.105313988678393,0.0860232149383177,0.0778399782524898,0.0731993983227067,0.105689322605985,0.0865043307036532,0.0587913051837915,0.0875837469208235,0.0813358014001703,0.0919165057374994,0.0573351194307653,0.0691271125227345,0.0698445788431503,0.0810419687084648,0.0618881701438288,0.0591071127416199,0.0638043486070519,0.0740550788208942,0.0581023135256882,0.0696877718633375,0.0592320317972087,0.0613126915064566,0.0735260074146151,0.0795898328775793,0.0469838849788315,0.0672613465166498,0.0717486767901671,0.0739310701360129,0.0999426027690849,0.0868110965220771,0.0795363629972573,0.084953683456321,0.0899504554621772,0.074548733477011,0.074827888695951,0.0791672996749428,0.113305528663306,0.099399518492837,0.0890179738494189,0.0917703191962505,0.120607234383294,0.101040126074669,0.102872374351086,0.0750030106956617,0.0839616734916542,0.112383043086041,0.110537602681801,0.0966742282704911,0.0827248593747816,0.0638374086868645,0.0932626915792609,0.0802899809569241,0.0944413019016378,0.0679169413264326,0.0716844288871486,0.0769887215384215,0.0677172193203243,0.0937527760946689,0.0808003132737318,0.077752101950988,0.0742979926606309,0.070488677658853,0.071522119490679,0.0666890855171511,0.0775791412223678,0.0750399580916004,0.0700349002558779,0.0712709807178247,0.0697126022078399,0.0596220099999257,0.0830634270664294,0.0646881779728414,0.0685758538898416,0.0823352347334137,0.063127815380265,0.0618746926943831,0.0684311485221198,0.0504091806576392,0.0663533971765036,0.0641005215655493,0.0718167786052398,0.0773040873475674,0.0899736178582026,0.0939551060715189,0.114988605345847,0.110548157810139,0.107246196048771,0.148762304575649,0.115297340743654,0.126757951629209,0.114156651511454,0.100553258021437,0.121385046108057,0.101343292664978,0.0924244402584876,0.0773979092640726,0.0819203865683507,0.0815366735170804,0.110989458482774,0.120457484495472,0.0968963321379405,0.103331058333454,0.0743662315552491,0.104220104306201,0.105310920533646,0.110498577480685,0.0841355609840169,0.0805019237260151,0.0820761298135693,0.0875200028220855,0.129500634842135,0.090857663198191,0.0899595172180223,0.0934516948927598,0.0816287523777263,0.0636066384088041,0.0754488375914532,0.0815612386877862,0.0456787411021986
"1N2Wa",0.057705842774766,0.0593242959708536,0.0539155888034141,0,0.0656407047877576,0.0532936255940225,0.0331394201612304,0.0365405155121008,0.0518458741539069,0.05678730488287,0.0878610461137658,0.0699481164562529,0.060456806410566,0.0653774218988735,0.0663038707476117,0.0700279281570027,0.0584463638796739,0.0580665096447322,0.089873564350818,0.0558061389332543,0.0539103827313436,0.056491378789062,0.0812830924516075,0.0734258997351218,0.0877502731545264,0.0825049501302425,0.101328019190054,0.0855412086956883,0.0886318215493843,0.0947921410988368,0.0912136788196336,0.0866194016747669,0.078599411086976,0.0815008248107741,0.0585622801715058,0.0760531832557297,0.096514303375625,0.0825235269523635,0.0871318457373127,0.0958445700677177,0.087274213255073,0.0832620468233021,0.0718158308693632,0.0965123522854611,0.0899335024732439,0.0791317917703175,0.0788990468848,0.0905703412423953,0.0883113864745599,0.092513963494083,0.0776639421161851,0.0666463482440677,0.0728261314891101,0.0830416894981505,0.0957930159734437,0.072764855085069,0.103097195812061,0.0740573960907585,0.0637593238396612,0.0941864597217937,0.0694719478107034,0.0726113179934801,0.0677123421648645,0.0817998673883276,0.075863096264107,0.0865572633481783,0.0789771279717951,0.078589934049024,0.0829087653082024,0.0733829302527897,0.0645305159314813,0.0751008951919766,0.074608141228133,0.0836463163537005,0.0875760514450013,0.0874046938067302,0.0881316002929711,0.074197373363785,0.0877982245677258,0.0847757001863954,0.097598516065173,0.104422691722718,0.0865440525636411,0.0795899171271457,0.102424806015868,0.0994765728674223,0.0878913729058144,0.0715599895626236,0.0832095768645344,0.0912510609962168,0.0919771586644555,0.0878693595251106,0.0948635242748412,0.0995070836350885,0.0831259621302817,0.0928494114017927,0.0815681376758706,0.0758569629065981,0.0790335485845117,0.0784487093326812,0.0815191847098668,0.0878254545981797,0.0728228170656327,0.0860588850297174,0.0861671325158607,0.080918619220113,0.0876192793775773,0.0946797131715421,0.0801869674477746,0.0856817971669516,0.0835323170614619,0.0878905464139205,0.0887451271698944,0.0879178732519675,0.0792332565013017,0.0860629650125986,0.0794517085985335,0.0916891944831911,0.100182282164379,0.0859380675820736,0.0877115162435284,0.0947683781681447,0.0999179166605563,0.102729061913873,0.10854566240948,0.118373359349138,0.133176447853923,0.108588839602937,0.120372261481886,0.116912163258146,0.116428065332203,0.128800222807397,0.131937345036113,0.0760928623392935,0.075158336536995,0.0721785674627684,0.0718368783001119,0.118013769454499,0.11431986564746,0.113325974963111,0.113410758922199,0.0889514190522184,0.104976677672462,0.099896013776325,0.105344004404749,0.125312196125538,0.0950660046754339,0.0986380086340735,0.105913156083249,0.0958727100622365,0.103107745498982,0.0978076447265085,0.0988758409755929,0.10751953543401,0.103044218694627,0.110840769401446,0.0867969929950071,0.0588734770217863,0.0717335678059944,0.0595449873094537,0.0646256335362087,0.0933006765841158,0.0543510421669976,0.0476721848668819,0.0696137331380073,0.0569238172786167,0.0751021437236184,0.0891196420438979,0.0743085142967644,0.071300029039109,0.0736460993365518,0.0812940611473674,0.0727720060655196,0.131803681053925,0.0758986758378124,0.0709049469789381,0.0795623949445438,0.0829635928459407,0.0850593992763928,0.099811945539094,0.0970775166413894,0.101582660011393,0.107582198968196,0.118060932568728,0.104540308987579,0.0910131632344374,0.111578008285597,0.107878434739755,0.109818659172403,0.110106211026411,0.0943158374563315,0.110597844791812,0.117483616267238,0.102710958222077,0.106509663033691,0.129645699514918,0.106849489175455,0.0924194024903223,0.0899448602930955,0.123266478753066,0.117300957761946,0.087836862683825,0.104753818987705,0.100473408930499,0.109761738384114,0.0851061511203503,0.0890585842399533,0.0868897035604399,0.0943627937410552,0.0760504347783405,0.0919308090427267,0.0797269440268285,0.0893986847889679,0.081198131934805,0.0807026134090118,0.0887269557361651,0.0811666836249053,0.0894413864859548,0.093990014529554,0.0765836412499893,0.0867126510846962,0.0897524502861558,0.0875138130552212,0.114482601504994,0.0998484748076181,0.0882236978874238,0.0991184929191325,0.0986216843975368,0.0908471431636094,0.0954508472862909,0.0896163276707324,0.125646099611597,0.107882086782624,0.105444731463881,0.107258727005453,0.130887863492104,0.114004520763072,0.117350325380215,0.0941553570737191,0.095234382568039,0.122876684814689,0.122257878995182,0.114742696583597,0.102009560559755,0.080049040012297,0.106527848685063,0.0958396108306713,0.108422249350919,0.0939129475678138,0.0982164485061771,0.102755573020622,0.0959051281402953,0.103049893503938,0.0960876181003088,0.101129500301641,0.0960795883412427,0.0873477193896602,0.0933242317144165,0.0884715269849516,0.101307068063369,0.101921311644558,0.0948581530244069,0.101984855627337,0.0983055060890156,0.0882987549693574,0.0981371216369736,0.0921044502499302,0.0902776255087105,0.100273625685923,0.09185276331352,0.0956362018461336,0.098400811895517,0.0836884635661054,0.0968342545767652,0.0923076009570024,0.102906525258902,0.103677120014524,0.10497109289584,0.113505929443145,0.118670839970184,0.119939503638243,0.113430981479912,0.157095590969537,0.125233233779352,0.131680195470061,0.12435756646755,0.118828707979818,0.127564284008465,0.11071277132974,0.0890040624491273,0.0710535613043688,0.083033879597909,0.0760114459426973,0.122917142557044,0.126800165145908,0.110811451482959,0.131140934987355,0.096167773009795,0.112680655184239,0.111940155897036,0.118421237275684,0.0953968668298379,0.101765000763778,0.106351445242105,0.102513129199255,0.136418086165775,0.101222395493211,0.111786405336012,0.108624229303074,0.0983489781665341,0.0846878124844205,0.0965889313257214,0.103410446653169,0.0380763270834134
