"","2N1Fa","2N1Ra","2N2Fa","2N2Wa","2N2Ta","2N3Fa","2N3Wa","2N3Ta","2N4Ba","2N5Ba","2N6Ba","2N7Ba","2N8Fa","2N8Ga","2N8Wa","2N8Ra","2N9Ba","2N9Fa","2N9Ga","2N9Wa","2N9Ra","2N10Ba","2N10Fa","2N10Ga","2N10Wa","2N10Ra","2N11Ba","2N11Fa","2N11Ga","2N11Wa","2N11Ra","2N12Ba","2N12Fa","2N12Ga","2N12Ra","2N13Ba","2N13Fa","2N13Ga","2N13Ra","2N14Fa","2N14Ga","2N14Wa","2N14Ra","2N15Ba","2N15Fa","2N15Ga","2N15Wa","2N15Ra","2N16Ba","2N16Fa","2N16Ga","2N16Wa","2N16Ra","2N17Ba","2N17Fa","2N17Ga","2N17Wa","2N17Ra","2N18Ba","2N18Fa","2N18Ga","2N18Wa","2N18Ra","2N19Fa","2N19Ga","2N19Wa","2N20Ba","2N20Fa","2N20Ga","2N20Wa","2N20Ra","2N21Ba","2N21Fa","2N21Ga","2N21Wa","2N21Ra","2N23Fa","2N23Ga","2N23Wa","2N23Ra","2N24Ba","2N24Ga","2N24Wa","2N24Ra","2N25Ba","2N25Ga","2N25Ra","2N26Ba","2N26Ga","2N26Ra","2N27Wa","2N27Fa","2N28Fa","2N28Wa","2N29Ba","2N29Fa","2N29Ga","2N29Ra","2N30Ba","2N30Fa","2N30Ga","2N30Ra","2N31Ba","2N31Fa","2N31Ga","2N31Wa","2N31Ra","2N32Ba","2N32Fa","2N32Ga","2N32Ra","2N33Fa","2N33Ga","2N33Wa","2N33Ra","2N34Ba","2N34Fa","2N34Ga","2N34Ra","2N35Ba","2N35Ga","2N35Ra","2N37Wa","2N38Ga","2N38Ra","2N38Fa","2N38Wa","2N39Fa","2N39Ga","2N39Wa","2N39Ra","2N40Wa","2N41Wa","2N42Wa","2N43Wa","2N44Wa","2N45Wa","2N46Wa","2N47Wa","2N48Wa","2N49Wa","2N50Wa","2N53Wa","2N54Wa","2N55Wa","2N55Fa","2N56Ba","2N56Fa","2N56Ga","2N56Ra","2N57Ba","2N57Fa","2N57Ra","2N1Fb","2N1Wb","2N1Rb","2N2Fb","2N2Wb","2N2Tb","2N3Fb","2N3Wb","2N3Tb","2N4Bb","2N5Bb","2N6Bb","2N7Bb","2N8Fb","2N8Gb","2N8Wb","2N9Bb","2N9Fb","2N9Gb","2N9Rb","2N10Bb","2N10Fb","2N10Gb","2N10Wb","2N10Rb","2N11Bb","2N11Fb","2N12Gb","2N13Gb","2N13Rb","2N14Fb","2N14Gb","2N14Wb","2N14Rb","2N15Bb","2N15Fb","2N15Gb","2N15Wb","2N15Rb","2N16Bb","2N16Fb","2N16Gb","2N16Wb","2N16Rb","2N17Bb","2N17Fb","2N17Gb","2N17Wb","2N17Rb","2N18Bb","2N18Fb","2N18Gb","2N18Wb","2N18Rb","2N19Fb","2N19Gb","2N19Wb","2N19Rb","2N20Bb","2N20Fb","2N20Gb","2N20Wb","2N20Rb","2N21Bb","2N21Fb","2N21Gb","2N21Wb","2N21Rb","2N23Fb","2N23Gb","2N23Wb","2N23Rb","2N24Bb","2N24Fb","2N24Gb","2N24Wb","2N24Rb","2N25Bb","2N25Gb","2N29Rb","2N26Bb","2N26Gb","2N26Rb","2N27Fb","2N27Wb","2N28Fb","2N28Wb","2N29Bb","2N29Fb","2N29Gb","2N25Rb","2N30Bb","2N30Fb","2N30Gb","2N30Rb","2N31Bb","2N31Fb","2N31Gb","2N31Wb","2N31Rb","2N32Bb","2N32Fb","2N32Gb","2N32Rb","2N33Fb","2N33Gb","2N33Wb","2N33Rb","2N34Bb","2N34Fb","2N34Gb","2N34Rb","2N35Bb","2N35Gb","2N35Rb","2N37Wb","2N38Gb","2N38Rb","2N38Fb","2N38Wb","2N39Fb","2N39Gb","2N39Wb","2N39Rb","2N40Wb","2N41Wb","2N42Wb","2N43Wb","2N44Wb","2N45Wb","2N46Wb","2N47Wb","2N48Wb","2N49Wb","2N50Wb","2N53Wb","2N54Wb","2N55Wb","2N55Fb","2N56Bb","2N56Fb","2N56Gb","2N56Rb","2N57Bb","2N57Fb","2N57Gb","2N57Rb","2N11Gb","2N11Wb","2N11Rb","2N12Bb","2N12Fb","2N12Rb","2N13Bb","2N57Ga","2N13Fb","2N8Rb","2N9Wb","2N19Ra","2N1Wa","2N24Fa"
"2N1Fa",0,0.01942272964158,0.0279319797684939,0.0875106311596534,0.0480019012117001,0.0374642709325832,0.0556914460251277,0.0577368649754003,0.0694453498914051,0.0691927806071329,0.066192747875151,0.0483872843409373,0.0464515868333553,0.0479191398983648,0.0595108987563847,0.0509114777041253,0.0665040185892361,0.0545052465317193,0.0369918882402246,0.0673331439104666,0.0609048980758274,0.0703978296829381,0.045811868044673,0.0501642571935934,0.0540792929128414,0.0597115262621999,0.0500085662368762,0.064969486053709,0.0588867848416027,0.0595189399905838,0.0470280385451692,0.0536828508656946,0.047821044700846,0.0494302059901328,0.0541437333993056,0.0532225202598732,0.0496505661162058,0.0449540061574498,0.0595348042409872,0.053863286891197,0.0506001944256462,0.057499709765466,0.0655305296201914,0.045638842339701,0.0377728012981981,0.0442576904165928,0.0587388190127579,0.044506323325208,0.0888747202096302,0.0509111155901565,0.0499147261954261,0.0946376080816144,0.0648454896192407,0.0792271759424954,0.0489723482498646,0.0723024536695119,0.055122167252634,0.0448593809477994,0.0735241408607849,0.0322755544988664,0.0351199189657458,0.0829224170717002,0.0454848299869211,0.0306338775924963,0.0577510898331853,0.0739003038463374,0.0773151415888091,0.0683417033734327,0.0539822492498514,0.0624445136346704,0.0857806646524043,0.0777330264050145,0.0401424441893529,0.0544817655528344,0.0468670644487672,0.0547835402740358,0.0521871698130887,0.0477323067783693,0.0520920639076399,0.0555339284262623,0.0496646719203207,0.0495238134865389,0.0629489742893882,0.0574478520588276,0.0430171442861732,0.0440555321537783,0.042890635075078,0.0459377167394014,0.0491509347010259,0.0543306849244111,0.0848654611535463,0.0624663059353087,0.0307110686533024,0.0429762232023476,0.0504736612982925,0.0434239386199922,0.0367145277510073,0.0416993774729186,0.0583643713892188,0.0640677560423313,0.0464747090456757,0.0622411385180814,0.0371950533475317,0.0453081955479641,0.0546744480506671,0.0400707408412546,0.0365670983405431,0.0390600584426985,0.0280346988160929,0.0384210754972459,0.0361146509032679,0.0321222986000596,0.0621441723096873,0.0505504786120192,0.0759178264519177,0.0390388235687611,0.0375391373073234,0.0376535349494658,0.0385170083012027,0.0544544316659904,0.0420640930475307,0.0499417893378694,0.0651062630122416,0.0388219591147124,0.0500181537687875,0.0537448153839535,0.0590816120616093,0.0649435928724356,0.0421853903149263,0.0565440290497868,0.0691417912149167,0.075319480715486,0.0703075261988282,0.0731352725923673,0.0721204635487069,0.0502304652748756,0.0643723387826096,0.0591098216022735,0.0830515256422985,0.0520559199989795,0.0616307248983447,0.0777206147890844,0.0595314608238883,0.064365850261746,0.0533765884280792,0.0461892846377315,0.065569674871663,0.0634816376766804,0.0557186833711682,0.0373886554846594,0.0582840444965744,0.0460723093747798,0.0528107776583012,0.0231210435540082,0.0241886346808051,0.0231022701500159,0.0402025936709168,0.0673844217347152,0.0610503805349545,0.0335109474957771,0.0700874741326529,0.0518218463002143,0.0598328794674542,0.0572443381193102,0.0523637159111964,0.0556092629807874,0.0482828183676123,0.0482662448089806,0.0659929864929688,0.0413441331636308,0.0496413831924802,0.046056226824019,0.0479255575416825,0.0646214230710533,0.0814970001462993,0.0548287835141117,0.0550445089564241,0.0596117020707778,0.0410084429840729,0.0435549683521891,0.0516951490017273,0.0632879049246197,0.0625427650406014,0.0632214988342766,0.050795590852441,0.0608613231774761,0.0566701767921526,0.0531078343068089,0.0480139971084735,0.0535674742982929,0.055980382144995,0.0916650874560397,0.0930500305823302,0.037216411892908,0.0958551637919797,0.0703122999801429,0.0936474057301041,0.0751302325117298,0.0338943167789616,0.0881672519381119,0.0935000100234759,0.0415942093268214,0.086355765480774,0.0272192145474255,0.0457377529402373,0.0961608057316536,0.0760044492608739,0.0483552426233084,0.0844383261241419,0.111103659623701,0.102054971347052,0.0813097131854999,0.077211471769096,0.0784843366211775,0.0863291890746701,0.0987283995494811,0.06906201083035,0.0495871075614117,0.0620334032311283,0.0725105647313274,0.0637065452477876,0.0591149410798283,0.0523752514563442,0.0515120610093806,0.0459826316706772,0.0527712075659222,0.0385314472220347,0.0534796840626258,0.0483551066304704,0.0560455328883905,0.0572767940048447,0.0508494659042456,0.0699740126974913,0.0440293573359092,0.0537791977714872,0.0649909621514158,0.052876379109078,0.06166379197182,0.0375349091654261,0.0450917087824976,0.0550583773248994,0.0512557949576681,0.0452498996566855,0.0469834086501775,0.05848000133241,0.0594694231088531,0.0480099122542973,0.0525514967372346,0.0438816201704253,0.0578454272519507,0.0393966431942314,0.041205075780131,0.044092316204103,0.0497317664006207,0.0379952985394477,0.0415216589728405,0.0451742423205686,0.0356042802803202,0.0631257230532972,0.0426264475926798,0.103074946433959,0.0603514932027132,0.0323168001504505,0.0382681232834592,0.0583512537998725,0.0579277028179037,0.0593879183415153,0.0561025224850975,0.0673883783641669,0.0450163655685896,0.0546003176950853,0.0454352456519956,0.060910069667354,0.0634455082178057,0.0388588291728773,0.0601987626603584,0.0542740372967393,0.08340259654023,0.0622737453681352,0.0893627780346628,0.0812393318771777,0.0498488757099532,0.0721697776193081,0.0712503694534506,0.0667835565964523,0.0621151887811525,0.0981819918486522,0.0930646748207176,0.0762611119514347,0.0769492368913329,0.0543925355423666,0.0395604614341923,0.0510327161794319,0.0451710640101681,0.0526846258845245,0.04021312601473,0.0673478801419832,0.044607720306903,0.0330943477167525,0.0459479091593263,0.0524805770755912,0.0571503494247527,0.0716330011166082,0.0574543511652812,0.0663370017845636,0.0613240467552503,0.0701750574047986,0.0394109520387381,0.0581545585110235,0.0685659708414249,0.0624942413013598,0.0978584430010111,0.0420712512766235,0.0502852365198101
"2N1Ra",0.01942272964158,0,0.0264830629612451,0.082231026613211,0.0501297469053358,0.0331728929062526,0.0561164374596522,0.0573008236632306,0.0686085612350144,0.0645984807125387,0.0686275544060262,0.0514966244300571,0.0467220545412978,0.0442446727298597,0.0603905715889455,0.0513910743829633,0.0666292195398919,0.0540522571195751,0.029386988452945,0.0648450902050904,0.061542447487376,0.0705562732459359,0.0470790144723794,0.0446104553713102,0.0550855781386335,0.0602867763536588,0.0505867492981654,0.0636182758304114,0.0570844441291255,0.0596276711654078,0.050968545015639,0.0573085026784641,0.0507338959919722,0.0500286556449493,0.0588329233296777,0.0554927031533695,0.0519803452523069,0.0491275963646052,0.0629536198568999,0.0539902540955299,0.0492729125819615,0.0608009295085682,0.0683890108289224,0.0484961905987556,0.0409305150936959,0.0435041004256114,0.061727992671662,0.0499687146964672,0.0949605848951701,0.0483323063105729,0.0514608121861477,0.0943633079331726,0.0674971000467184,0.0788034374088015,0.0501848270154953,0.073592873380701,0.0635065543948846,0.0416391825914238,0.0764314272264629,0.0388605309032019,0.0345919513885099,0.0833473936509062,0.0489805386927499,0.0366325266589672,0.0562972843192936,0.0743427229367143,0.0776216126040604,0.0683749876769017,0.0555007874769645,0.0646539173231301,0.0878125953195165,0.0783666347670985,0.037280133703483,0.0556341520962915,0.048139677762496,0.0559721825744152,0.0536546101157062,0.0486013855980844,0.054067109455429,0.0589977408143098,0.0523759042859605,0.0480547119911014,0.0653946964481655,0.0599564896375429,0.0440437611985675,0.045852233706089,0.0429210939845487,0.0487793781508955,0.0480292794597654,0.0537978239673575,0.0755086713622883,0.0577762346286539,0.0302708227899934,0.0399813374735792,0.0447013635477371,0.0381636520287605,0.0370258098598409,0.0411624099936244,0.0552401899311141,0.0588542407709569,0.0417224156318532,0.0592289359250797,0.039875680918828,0.0466893170398826,0.054723330375601,0.0406542460187235,0.0360353314340446,0.0399871515188198,0.0310256580132761,0.0330736683332821,0.0317185263506836,0.0297053972495855,0.0547279078010064,0.0418543294218125,0.065634494290687,0.0411002003792488,0.0371852573810478,0.0335686237985684,0.0358860204529123,0.0568937510899772,0.0431404618457831,0.0499970401640206,0.0657400957246676,0.0350966864531679,0.0513670803531293,0.0478464951251968,0.0570532868064903,0.0644954768254649,0.0396985072220463,0.0586830907401659,0.0683118006454516,0.0736244881586637,0.0737481716775829,0.0745719567338358,0.0733527531550301,0.0478369928661387,0.0625624125542896,0.0536903430760439,0.0788125381922659,0.0532325048148413,0.0611666765957497,0.0754496697132451,0.0591600901683859,0.0640945452942992,0.0550293662562389,0.0457462807316534,0.061769619190543,0.063460996114835,0.0570810565351121,0.0360645607684727,0.0562330662373445,0.0454094954337465,0.0520969615003864,0.0285377789867987,0.0278277244045401,0.0248300972580361,0.03875687064518,0.06626641046941,0.0599553980494347,0.0306863815559865,0.0673175977888524,0.0524476618664114,0.0599636198120445,0.0538053119397114,0.0563727870195197,0.0553365413644586,0.0441142680173253,0.0457399320600752,0.0671129383860718,0.0430506183980461,0.0492256907822705,0.0434251352119207,0.0488261575696734,0.0613778547184811,0.077708365435618,0.0456924161772644,0.0531679678112666,0.0607748193816501,0.0386393213351603,0.0378513584771123,0.0493100868919211,0.057974051175816,0.0647300083602174,0.0640826345510161,0.0603034286241796,0.0674818525447829,0.0605439274753535,0.0567930410950693,0.0475765720928705,0.0516297772993062,0.0561028314880369,0.0887152176163417,0.0932555943249389,0.038037647798455,0.0953948259397911,0.0763555444610167,0.0957923312268692,0.0755730689615293,0.0405964881373616,0.0861414514919195,0.0930562502589176,0.0413305112668969,0.0871304509235438,0.0278231876152076,0.0496843038649834,0.0938086300728678,0.0776391603108125,0.0537942075005379,0.0854847601275371,0.109795900519643,0.102038191314273,0.0810124202330827,0.0760809785034496,0.078860700504435,0.0871488221756341,0.0996997527992162,0.0718416730954509,0.0499513104111714,0.0618409594824797,0.0717610341901571,0.0637940747204533,0.0599963682653125,0.0539029426788811,0.0548212809319319,0.0535894011034404,0.0555752221981626,0.0410425902897446,0.0494673809971589,0.0516690540077388,0.0593926713488429,0.0591818768975176,0.052190939762689,0.0646507722026299,0.0492787863390432,0.0549598078020816,0.0636855012496488,0.049248461261285,0.0525432232851974,0.0360526841314945,0.0427551499831172,0.0498350602307162,0.047567570420813,0.0437779558401697,0.0468687664780496,0.0568813308238884,0.0540343495977984,0.0444989562748372,0.0484651298213189,0.0401355216779745,0.0522134378924849,0.0379416291342756,0.040153258843647,0.0423832185736952,0.0476959878011568,0.0380863049070319,0.0354400324979237,0.0405993726842478,0.0334113976969055,0.0512275530291501,0.040962249416999,0.0915030213760451,0.0577201221577936,0.0323992712011211,0.0347747370982213,0.0587230389284166,0.0611933675626132,0.053194459796383,0.0560460125692395,0.0658607084792669,0.0400328443855419,0.0577574454159195,0.0445394179618215,0.0601105487830322,0.0610544993344065,0.0371466431908572,0.0630970184673865,0.0557370160069694,0.0745908488071241,0.0629350759778325,0.0872657188045143,0.0817310554244676,0.0450840311845566,0.0704230274820599,0.0616582410847367,0.0640003939954589,0.0606386042391951,0.0935617058670073,0.0914598676068688,0.0759938653602707,0.0751012192838407,0.0529416441113566,0.0370040322655121,0.048412335205767,0.0428099638131493,0.0523704312377922,0.0376365445673642,0.0671943492779361,0.0427015826292233,0.0375343475575389,0.0436985377327553,0.0520531020193499,0.057631137395178,0.0704265433385959,0.0560245272700411,0.0634888066740784,0.0660777942780554,0.0696079605078507,0.0391569003983779,0.059033016255315,0.0692566877383409,0.0604149181333453,0.0998172086561378,0.0411165080089994,0.0495313381323935
"2N2Fa",0.0279319797684939,0.0264830629612451,0,0.0784175789316918,0.0424557221363036,0.0193483198086611,0.0476941107120166,0.0500945344746277,0.0594645580481636,0.0572915572030028,0.0536594232432585,0.0396638781895699,0.0393383618146708,0.0369039363257539,0.0486382048742177,0.0357689537165241,0.0560269809037463,0.0474498584765693,0.0327027437460671,0.0558290677829643,0.0523384544494899,0.0573690649556203,0.0397394467865952,0.0397521728751757,0.0456876660046345,0.0516000653907056,0.042565337176851,0.0556365751209467,0.0490999775578933,0.0503489668717327,0.041451539378175,0.0483191637378269,0.0402062744834649,0.0462372528078271,0.0527257697389465,0.0461353103700575,0.045695442717648,0.04426357851983,0.0561122267327577,0.0445117333758774,0.0450247187838564,0.0528888553034941,0.0576386757686982,0.0442919223060161,0.0367574281884462,0.0356640618166676,0.0550605663238886,0.0477509217956953,0.0896795942215474,0.0397466610269472,0.0395424873033079,0.0844785025862046,0.0563380168248123,0.0678475753360591,0.0434622103475547,0.05724306860478,0.0474179738414154,0.0454168625160874,0.0628818078605425,0.0400894802872001,0.031612941964378,0.0703747561302688,0.037449745402406,0.0280698089317522,0.0446684857041809,0.0623406798749307,0.0604448047578765,0.0603912981961711,0.0457689909856789,0.0505661329686837,0.0751720631926379,0.0635852701800792,0.0368149491059501,0.048702424481903,0.0400159309393303,0.0493751296602516,0.0468850649967054,0.0415659324678139,0.0472979262922665,0.0526312687598358,0.0463075193087227,0.0421664030866356,0.0570449275675458,0.0530592632236997,0.0313857029404827,0.0392776155897751,0.034946530626648,0.0386344713669534,0.0427284241480508,0.0446778601862744,0.0828609564691576,0.0522391188166302,0.0276967334362664,0.0310026600467461,0.0374317345594651,0.0323515183038548,0.0276565055037812,0.0341456183353885,0.0430688102775123,0.0514784159612758,0.0336339056583246,0.0483121695189101,0.0342018597246202,0.040178909042287,0.0452442650875199,0.0311594718003477,0.0270921124504073,0.0297371818252034,0.0177429614172802,0.0311034192140849,0.0324120130599023,0.0306144805176373,0.0599778430082424,0.0451478541113947,0.0755517397007271,0.0295164624152029,0.0313469863534534,0.0294560066611927,0.0309162823878873,0.0416445973556854,0.0371293996322161,0.0464391755796082,0.0530945146396264,0.0366535448227988,0.0442942397120089,0.0464344499149896,0.0494176647957961,0.0541946795001153,0.0392055590158833,0.0518337872085906,0.0552799278504246,0.073143231905748,0.0694181758691773,0.062281505976634,0.0614069997127725,0.0437053832377466,0.0518917281348823,0.0496553559447001,0.0762115275600252,0.0462697970912118,0.048848439232526,0.0622345787464643,0.0482497459207385,0.0519832290175505,0.0400348565919595,0.0393691258830927,0.0504321970219717,0.0529753102869813,0.0435577444787137,0.030947336464173,0.0458071258402313,0.0375801276389837,0.0404401893753191,0.0256716247866888,0.0337230873183762,0.0319013805157035,0.0237439035994871,0.05824672126488,0.0496686934913762,0.0201906358076269,0.0572088070122179,0.0443621983045757,0.0493105905371948,0.0467734963314871,0.046257607493648,0.0418251199873562,0.0396564914174324,0.0367947206839763,0.0531886757046645,0.0357072168589526,0.0382965928697898,0.03672377212989,0.035733238564281,0.0503784430649458,0.0667933305911612,0.0425867179042859,0.048605888466942,0.0475983155393322,0.0368743794935673,0.0386825299580409,0.051102088672741,0.0569153286272792,0.061189715280288,0.0557534283035784,0.054630112327947,0.0617207201109367,0.0510430872655717,0.0501107496392068,0.0407749995173493,0.0474173226964548,0.0519743377170298,0.076646890789676,0.0842697707459677,0.032891179523469,0.0871231652065857,0.0663372893752876,0.0869511370602446,0.0632151946779807,0.0358766339446086,0.0743305246691025,0.0811173021333568,0.0301690069117567,0.073879176019939,0.0318829717999677,0.0449091950186744,0.0857941466987161,0.0634709367298109,0.0485759402731917,0.07545836738873,0.101236214992316,0.0940936829219878,0.0672345544494545,0.0677854252321892,0.0647293993303013,0.0768991688327714,0.0883544470804972,0.0595146294194814,0.0429304355241566,0.056227387842055,0.0618189572707999,0.058995958449955,0.0536790755069924,0.0505609598773946,0.0492225054358515,0.047974544281903,0.0497136191337115,0.0360612611142258,0.0452705104308583,0.0457842311687149,0.0540871693778284,0.0551119981048385,0.0466494299714347,0.0539173280597803,0.0444054298868094,0.0480025227172736,0.0564249218601482,0.0413264248880707,0.0496991840134386,0.0369449512199983,0.0354558397382802,0.0415380234776033,0.0402954758982924,0.0325796129738087,0.0396944334352917,0.0486924201908052,0.0456068246876783,0.0327428843358612,0.0400467583806698,0.0327628471979549,0.0455760369988623,0.0327696531762719,0.0300628223796453,0.0345286811057781,0.0374747694386232,0.0297033569596021,0.0299987528576521,0.0342802768423639,0.0323921458212357,0.058336960472906,0.0388305430361912,0.102790683903191,0.0475143179326969,0.0249743373014096,0.0363225420193483,0.0504095658696687,0.0489318728779001,0.0464674002787054,0.0463808098161249,0.0558400211056509,0.0407267771885056,0.0494139246651514,0.0372465330429661,0.0515330106148331,0.0505847486947414,0.0325756471794251,0.0549382229698379,0.0478617797021357,0.0675879919207757,0.0597727494142188,0.0763235714207917,0.0715038602322716,0.0438455751960638,0.057091899064254,0.062169191033179,0.0568794961457684,0.0544710547988599,0.0901626083312706,0.0779396055723531,0.0630657456437912,0.0634373240784756,0.0394715332558907,0.0322297732465724,0.0372011898786854,0.0385692014014809,0.0431729416918699,0.032770602185059,0.0529280246006396,0.0337124866335063,0.0339089440301966,0.0327094823918157,0.0400910329110412,0.048050912856522,0.0566235903200727,0.057415136506429,0.0537634466375744,0.0543174128551693,0.0551369491520471,0.0320117490066416,0.0539974742893478,0.0554439045422236,0.0485605851507196,0.0952195693794992,0.0417894927015978,0.0443173298945334
"2N2Wa",0.0875106311596534,0.082231026613211,0.0784175789316918,0,0.0564938565728997,0.0692622318849383,0.0453831737657073,0.0450846080121079,0.0401613972123073,0.0332792279057365,0.0466667327459463,0.0568348353799279,0.0558689736682996,0.0546866670536495,0.0550884876316474,0.0542813754124667,0.0453419932797489,0.0476783825462966,0.0706750272381894,0.0706197901291537,0.0435597858614788,0.0443808348190706,0.0519421157423438,0.0639217722712559,0.0519359529744876,0.0511603215718929,0.0523706027913982,0.0622967175375037,0.0497166816058842,0.0501005167070427,0.0573349984011557,0.0600248737668077,0.0551617298302188,0.0735040652913003,0.0665976839917269,0.0487285827869163,0.0555380994692782,0.0651009720662794,0.0574997999097708,0.052872363243681,0.062637266365948,0.0563745855394371,0.0507758061843154,0.0603045334655514,0.0620884072873889,0.0544206051466214,0.0560765420288658,0.0580865051872846,0.0665865900289676,0.0727666735412758,0.0560865987561785,0.0536790151968549,0.0628189458623308,0.0500309174701765,0.0963244603804641,0.0456439723955135,0.0604922761408927,0.0719899747823439,0.0533138643911017,0.0730779937176615,0.063321139990947,0.0555895730253112,0.0580555438894076,0.0712565244631194,0.0509707296362031,0.0476295410837594,0.0487771136632667,0.047594794229168,0.0528908548000199,0.0520409054722701,0.0540354964276156,0.0486583295995669,0.0631831040219225,0.0509467522521339,0.0593215131456131,0.0519068965142798,0.0524276793076456,0.0596117406955478,0.0587355478408167,0.0565227762903218,0.0570865630357371,0.0522081605952085,0.0508336892649242,0.0522374451755417,0.0564565387848693,0.0570813914105986,0.0610234861759809,0.0619150970448184,0.0594561927030503,0.0659505673384415,0.103542102247688,0.0790724399137241,0.0682311460937488,0.0632828865852572,0.0689417878740888,0.0646859905455413,0.0645299770425684,0.0668601978254267,0.0595216408913746,0.0445290279676109,0.0559065672120263,0.0516690806920812,0.0674288679709365,0.0528266330055882,0.0511949405874811,0.062475370332773,0.0680484460691083,0.0646348732830813,0.0788801789861281,0.0731351125086348,0.07221150370678,0.0746784849409106,0.0842781090681228,0.0740178449722475,0.0964605085046565,0.0608270814965563,0.0695574280360444,0.0687640324373907,0.0655600348883998,0.0578224760833169,0.0679200816308184,0.0633343124533662,0.0470973494340759,0.0676320793260614,0.062031862353984,0.05338566477981,0.0497216837252414,0.0450390433705353,0.0669245057650184,0.048626053633012,0.0479153499705274,0.0653264976121103,0.084296747221088,0.0424055153942766,0.052672872354273,0.0549257345441158,0.0506049725383323,0.0758045194029724,0.0865179549984522,0.0686031123095898,0.0530427572950439,0.0404635501570718,0.0470847160329649,0.0531334269987192,0.0916652712693867,0.0812053706791137,0.0492546965690248,0.0479337886230636,0.0494047197623382,0.0642151636512049,0.0515393009853754,0.0544637680982204,0.0512480987997262,0.0743162435648358,0.0728866558290988,0.0778833296445501,0.0763903059150715,0.0377103766649528,0.0479888054213653,0.067507149185555,0.0511462387810199,0.0573742484795903,0.0430586714900129,0.0498952336706448,0.0581122899677964,0.052843841534117,0.0508592399512561,0.0580530413651644,0.0413417228693061,0.0679153661301423,0.0562377906502271,0.0628769696175416,0.0525066088527587,0.0470608277500625,0.0431736753875528,0.0588304654308282,0.065539509047135,0.0606259301440392,0.0625641615423673,0.0677435204284505,0.0805073231485545,0.0658993129716461,0.0647736613938479,0.0656735457818729,0.0777335974620241,0.0644984508116918,0.0571522048958795,0.0562744043529045,0.0542671420054513,0.0535844834531366,0.0564479272531491,0.0554050879822451,0.0597168924861638,0.0702384673173492,0.0658226124018164,0.0647102380230901,0.071884163272737,0.0552539173794374,0.0744852743003594,0.051526177873413,0.0489737891144574,0.061642232716812,0.0579056321996932,0.0818614285571699,0.0579948176860606,0.054990055004941,0.052453786812154,0.0646078411829592,0.0552330160291025,0.062142370155407,0.0543023046472835,0.0479352264190136,0.0427707400502127,0.0571214061615999,0.0503896918710993,0.0541442631184599,0.046518285899635,0.0583104360668293,0.0501327950119118,0.04846386775599,0.0541708605389904,0.0548998449066111,0.0573010692822253,0.061651920634915,0.0599508208114601,0.0542145249624192,0.0598087075611588,0.059228457383046,0.059590387915309,0.0568028063912724,0.0557217314321636,0.0644055378016103,0.0727194556391841,0.0625046008226742,0.0539710942612523,0.0477226995070963,0.064996724027474,0.0655464529253778,0.0765033660068471,0.0679687185831298,0.0783358869812365,0.0621923428170601,0.0628798847425712,0.0632908311625311,0.0594544707079298,0.0552434506803085,0.0606051268086332,0.0527783442187913,0.0604077165847047,0.0491809784028046,0.0647008581004993,0.0631710562844115,0.0672022095168153,0.0559505689317951,0.0689461133643857,0.0738406551339921,0.0680081549542661,0.0783861185162739,0.0803458672575222,0.0639952814318276,0.121554639190945,0.0502424549589561,0.0663947320381373,0.0761209997586318,0.0518783626949463,0.0611066615622141,0.0498296231717094,0.0512803983778728,0.0551998416575061,0.0616998390666672,0.0648634921656879,0.0649770903634556,0.0500181915544678,0.0508375179922802,0.0610412081833693,0.0532068503148255,0.0526050882740269,0.0536140052453521,0.0679645489063579,0.0449177958794011,0.0463415159791084,0.0666200791027726,0.0482579241093076,0.0886219452167032,0.0566295936896415,0.0595398000763211,0.114419446547077,0.0419949180369463,0.0429173969633566,0.0414793763109187,0.0871134243600644,0.0694819387137742,0.0542937060067249,0.0644208788344676,0.0532797610481388,0.062221879728965,0.0471261603529513,0.0581178488174818,0.0818337318325076,0.0602703353200305,0.0480853432571137,0.0618867173104274,0.0695774695737804,0.0928850606283274,0.0899045111271897,0.0717109125261869,0.0475811077634532,0.0642197571549355,0.0530158126769235,0.046151628961415,0.0435798119631981,0.0668127114453692,0.0775423730114018,0.0567511655409253
