"","1NBa","1N1Fa","1N1Ra","1N2Fa","1N2Wa","1N2Ta","1N3Fa","1N3Wa","1N3Ta","1N4Ba","1N5Ba","1N6Ba","1N7Ba","1N8Fa","1N8Ga","1N8Wa","1N8Ra","1N9Ba","1N9Fa","1N9Ga","1N9Wa","1N9Ra","1N10Ba","1N10Fa","1N10Ga","1N10Wa","1N10Ra","1N11Ba","1N11Fa","1N11Ga","1N11Wa","1N11Ra","1N12Ba","1N12Fa","1N12Ga","1N12Ra","1N13Ba","1N13Fa","1N13Ga","1N13Ra","1N14Fa","1N14Ga","1N14Wa","1N14Ra","1N15Ba","1N15Fa","1N15Ga","1N15Wa","1N15Ra","1N16Ba","1N16Fa","1N16Ga","1N16Wa","1N16Ra","1N17Ba","1N17Fa","1N17Ga","1N17Wa","1N17Ra","1N18Ba","1N18Fa","1N18Ga","1N18Wa","1N18Ra","1N19Fa","1N19Ga","1N19Wa","1N19Ra","1N20Ba","1N20Fa","1N20Ga","1N20Wa","1N20Ra","1N21Ba","1N21Fa","1N21Ga","1N21Wa","1N21Ra","1N23Fa","1N23Ga","1N23Wa","1N23Ra","1N24Ba","1N24Fa","1N24Ga","1N24Wa","1N24Ra","1N25Ba","1N25Ga","1N25Ra","1N26Ba","1N26Ga","1N26Ra","1N27Fa","1N27Wa","1N28Fa","1N28Wa","1N29Ba","1N29Fa","1N29Ga","1N29Ra","1N30Ba","1N30Fa","1N30Ga","1N30Ra","1N31Ba","1N31Fa","1N31Ga","1N31Wa","1N31Ra","1N32Ba","1N32Fa","1N32Ga","1N32Ra","1N33Fa","1N33Ga","1N33Wa","1N33Ra","1N34Ba","1N34Fa","1N34Ga","1N34Ra","1N35Ba","1N35Ga","1N35Ra","1N37Wa","1N38Ga","1N38Ra","1N38Fa","1N38Wa","1N39Fa","1N39Ga","1N39Wa","1N39Ra","1N40Wa","1N41Wa","1N42Wa","1N43Wa","1N44Wa","1N45Wa","1N46Wa","1N47Wa","1N48Wa","1N49Wa","1N50Wa","1N51Wa","1N52Wa","1N53Wa","1N54Wa","1N55Wa","1N55Fa","1N56Ba","1N56Fa","1N56Ga","1N56Ra","1N57Ba","1N57Fa","1N57Ga","1N57Ra","I1N","1NBb","1N1Fb","1N1Wb","1N1Rb","1N2Fb","1N2Wb","1N2Tb","1N3Fb","1N3Wb","1N4Bb","1N5Bb","1N6Bb","1N7Bb","1N8Fb","1N8Gb","1N8Wb","1N8Rb","1N9Bb","1N9Fb","1N9Gb","1N9Wb","1N9Rb","1N10Bb","1N10Fb","1N10Gb","1N10Wb","1N10Rb","1N11Bb","1N11Fb","1N11Gb","1N11Wb","1N11Rb","1N12Bb","1N12Fb","1N12Gb","1N12Rb","1N13Bb","1N13Fb","1N13Gb","1N13Rb","1N14Fb","1N14Gb","1N14Wb","1N14Rb","1N15Bb","1N15Fb","1N15Gb","1N15Wb","1N15Rb","1N16Bb","1N16Fb","1N16Gb","1N16Wb","1N16Rb","1N17Bb","1N17Fb","1N17Gb","1N17Wb","1N17Rb","1N18Bb","1N18Fb","1N18Gb","1N18Wb","1N18Rb","1N19Fb","1N19Gb","1N19Wb","1N19Rb","1N20Bb","1N20Fb","1N20Gb","1N20Wb","1N20Rb","1N21Bb","1N21Fb","1N21Gb","1N21Wb","1N21Rb","1N23Fb","1N23Gb","1N23Wb","1N23Rb","1N24Bb","1N24Fb","1N24Gb","1N24Wb","1N24Rb","1N25Bb","1N25Gb","1N25Rb","1N26Bb","1N26Gb","1N26Rb","1N27Fb","1N27Wb","1N28Fb","1N28Wb","1N29Bb","1N29Fb","1N29Gb","1N29Rb","1N30Bb","1N30Fb","1N30Gb","1N30Rb","1N31Bb","1N31Fb","1N31Gb","1N31Wb","1N31Rb","1N32Bb","1N32Fb","1N32Gb","1N32Rb","1N33Fb","1N33Gb","1N33Wb","1N33Rb","1N34Bb","1N34Fb","1N34Gb","1N34Rb","1N35Bb","1N35Gb","1N35Rb","1N37Wb","1N38Gb","1N38Rb","1N38Fb","1N38Wb","1N39Fb","1N39Gb","1N39Wb","1N39Rb","1N40Wb","1N41Wb","1N42Wb","1N43Wb","1N44Wb","1N45Wb","1N46Wb","1N47Wb","1N48Wb","1N49Wb","1N50Wb","1N52Wb","1N53Wb","1N54Wb","1N55Wb","1N55Fb","1N56Bb","1N56Fb","1N56Gb","1N56Rb","1N57Bb","1N57Fb","1N57Gb","1N57Rb","1N1Wa","1N3Tb","1N51Wb"
"1NBa",0,0.252701402229305,0.228412390341265,0.296032238328112,0.253963507022676,0.269575008549381,0.236274856587096,0.263831843703486,0.240182722525518,0.216166992616996,0.248749827422454,0.27439422062648,0.212552719152138,0.21794070597877,0.265654389603848,0.19634875213687,0.190076236262708,0.21736016394773,0.186598046078699,0.186705685382208,0.200290798298294,0.211639201737747,0.209662386070622,0.251915919994491,0.271408952807376,0.26368829595984,0.252890002981943,0.270715824439389,0.234129323860363,0.266478941000069,0.25906637888467,0.271272325168034,0.279286373216284,0.291714848897306,0.261158261038964,0.321541284078858,0.23994239542175,0.24859733596246,0.23988052538949,0.255080052240694,0.277391491546715,0.288945873699676,0.283524955023146,0.312500961033846,0.277868094410758,0.306244511386269,0.283827596023791,0.308084596563491,0.305455380783283,0.275775302308695,0.251186635908961,0.286072835326562,0.280263926089663,0.275455404987698,0.272555616213452,0.295359718387609,0.287554896065029,0.302536870987244,0.292902301359035,0.285371821260966,0.336558939382841,0.270650007081295,0.353590232793272,0.265798456313078,0.258306242912512,0.21715586075054,0.278817966447724,0.316567507374616,0.307033474675232,0.272341423794708,0.317703021136766,0.325583160940256,0.30808102429572,0.28055275473582,0.240629966721556,0.255782362957857,0.274429111264637,0.284959417041015,0.249577896655611,0.286894967761513,0.296512314749998,0.287143590659344,0.325352809524014,0.276052678164274,0.317398061104298,0.314904770171872,0.346153873162735,0.289179597752871,0.262217268714836,0.267492495941297,0.286797958740947,0.246486445989744,0.281252264321754,0.287899806125212,0.279198112048065,0.30439528222307,0.315735421931654,0.274430077658714,0.255401737598782,0.291334111402948,0.295091962119082,0.308333292810404,0.315154692975283,0.265441293609891,0.268366156648229,0.296997252082016,0.286034527983758,0.28894731935372,0.307917978751501,0.33272357685998,0.268240220338267,0.294469497480545,0.2640194172677,0.303900048118807,0.314264305528867,0.298704039788724,0.284450567092009,0.294238233180648,0.297916333064607,0.311515684356988,0.308902377983549,0.304617114730831,0.277329342215476,0.271360579781814,0.293769298721958,0.29794177672392,0.283341110240037,0.338196078230889,0.268809632066664,0.304159996921366,0.323141158609056,0.277129960278847,0.311474448249518,0.33622689984477,0.261250260900761,0.292205707065157,0.30381193695642,0.309632330332582,0.280531403491517,0.298307472393033,0.28696436323777,0.323027593231374,0.299071913601093,0.287699038941916,0.294164455734705,0.322135194697095,0.308000408339654,0.317573664229204,0.358029400907823,0.341061555071175,0.334361408415982,0.273621326397581,0.285403977076418,0.300703568653571,0.2881083915574,0.274894596545636,0.284517314552971,0.272404847753997,0.350831792529403,0.394174812810293,0.363690042615702,0.217218661679869,0.23091963059847,0.225203979172499,0.294349353606162,0.201050019103345,0.296625465503355,0.268025545789322,0.257698123646215,0.243490453789267,0.223492857442117,0.225479565688434,0.250320609764972,0.204422114961808,0.261582056337292,0.252735200568319,0.239953769030017,0.191413302526215,0.333246365006749,0.21958752691935,0.223812690208449,0.200863822053241,0.195664564076921,0.242147821547914,0.267447482459343,0.263052016462473,0.291103817201184,0.274152660147242,0.287332627832725,0.290292561860262,0.286141020639463,0.289090342347918,0.281910007477276,0.276589108438147,0.292305484820866,0.330727953723153,0.314653288316127,0.289556830603874,0.281143350117925,0.303633594914587,0.299299270916114,0.280398484188417,0.290276346012877,0.284950007684808,0.305058663002202,0.250189891857202,0.248934042599058,0.281543896810487,0.297791988558913,0.268635175224135,0.262554768904262,0.232586210489002,0.267453677436235,0.273859807553648,0.283663787071186,0.271442575271593,0.271451749341871,0.251094385618445,0.246296294395832,0.270205482234737,0.277738279014577,0.249163019996908,0.281490153842241,0.277591786154889,0.260923689503509,0.271041611574652,0.327381631931178,0.29310498957878,0.300087135150053,0.290686566936173,0.275997353806023,0.268549109225007,0.264714259627226,0.253311933387447,0.275347820316324,0.329581799131036,0.340708228359891,0.339526333224754,0.284524817174113,0.279094175883874,0.38659514692325,0.301044041394681,0.320718008967212,0.240230565371139,0.27415414124013,0.341198564523609,0.343163659185894,0.307637440483526,0.290969444181112,0.274283744709448,0.301649597129479,0.253388515395991,0.30364057386113,0.285124335842374,0.309657728501961,0.308469439935405,0.317203607291707,0.272414103866421,0.274796851745096,0.313424832706823,0.296057761930881,0.327346699281402,0.29890151185619,0.282913510537165,0.279984224814332,0.272655787142527,0.281422550694771,0.285169688566206,0.304017547273084,0.31964698990302,0.317367601822206,0.296576513977865,0.271075333679544,0.272057526370015,0.29220026160239,0.296670065367097,0.276489985103603,0.285871205425201,0.278561809621211,0.280309692132259,0.288391511728704,0.265282741463074,0.289604625830725,0.298498546568271,0.298557921268746,0.286171378388551,0.271648253796274,0.425528369390661,0.273733400177066,0.336936082243816,0.306053756334961,0.295194376119267,0.300599488101282,0.279989533757739,0.293753231806164,0.283672870913847,0.308087357259645,0.325271512359827,0.297292700487949,0.341212702979514,0.25935252524941,0.317881539260675,0.291825055870502,0.344727649236474,0.304222526954938,0.301816865426761,0.330981101997871,0.276508096654766,0.312366240029699,0.318291982213588,0.282477943605096,0.348827846399551,0.306724664967947,0.304107567819606,0.307307126239187,0.286759123027946,0.265381839415492,0.270859819168067,0.228687450771892,0.300134373690137,0.354095266878096
"1N1Fa",0.252701402229305,0,0.18489596002998,0.158429611543941,0.193992012793024,0.247714977555886,0.216346897717505,0.233505690241431,0.209375787584908,0.224532120923182,0.215949109862174,0.299349753336215,0.246576447185751,0.224082907772245,0.359644313673372,0.212628196324037,0.232501156783498,0.207234540523462,0.209939106781408,0.210023978453184,0.193780593304508,0.16104225009975,0.166638937770066,0.230900722802348,0.210147202180637,0.351381445129472,0.269099762540094,0.284968059764036,0.228534961220032,0.264666609761809,0.263815262677438,0.27833519971461,0.249801383675248,0.202695784710997,0.249519396954608,0.223265205642967,0.22402180251214,0.286576247430742,0.229454167124859,0.290801749600244,0.255245839033723,0.238748682903057,0.237857966772553,0.208487673015684,0.285587158409322,0.19919653706478,0.225479423107152,0.212838198110154,0.230512589000234,0.229126446800372,0.228969979869206,0.177997158006907,0.198503320217575,0.208234313912021,0.205404245640137,0.222818391213684,0.198472860357668,0.258752252338175,0.198244390547606,0.195140874033029,0.206533896001578,0.216306584234649,0.261382821383672,0.190083826527329,0.21272324283111,0.20646678640015,0.225850111432568,0.241136301998255,0.194187083318488,0.23054923154852,0.213811114429407,0.198760570702358,0.192625211991251,0.192840350614146,0.194720020574599,0.28678053954971,0.241918752219595,0.238744298219869,0.184849585367269,0.208993180079815,0.231853213801013,0.257679837637277,0.254814631240078,0.195190314118339,0.215215210346235,0.265945811818256,0.338480991523487,0.297034208201251,0.258001306773323,0.222998705905129,0.265142037155471,0.267521664169637,0.288468019099354,0.247015365434442,0.254720447561118,0.23831381897105,0.235917340236172,0.262993194458313,0.21494317029782,0.24094917043195,0.248863029656133,0.283652641873441,0.354766812765505,0.226223156410845,0.280859678519394,0.253451605850579,0.253590900458022,0.231683659271273,0.252476107358114,0.249427148354937,0.272862289884236,0.23045336620594,0.262108994642393,0.249380763092002,0.232202308257802,0.231918687398683,0.249631403755997,0.220278617002645,0.25434835484231,0.330529863774675,0.252504879625882,0.250688877983884,0.320456134720215,0.272284852319826,0.322806616218443,0.317511805022537,0.339358706797504,0.419788290871158,0.312495012374429,0.373111515020369,0.390213144941259,0.310171641026785,0.356118886683315,0.355375227108606,0.323207523946819,0.310874563516697,0.269160676973694,0.240778283308995,0.278616383755579,0.288099095959794,0.29415163927811,0.286062905723528,0.214199216666863,0.276931628241191,0.314018375652485,0.361846709882911,0.265568104784893,0.271877005829917,0.417860061462225,0.239869373737391,0.247382528003146,0.276896947036666,0.277013834592369,0.274459151166536,0.301326959301475,0.327773435372036,0.322606849935533,0.289957687505516,0.360232761682213,0.313465433595689,0.363009850661965,0.198775859376448,0.193774026702516,0.186071842036993,0.174301825227031,0.233491022764333,0.26913622526742,0.192038503065872,0.211047620163323,0.206527442444301,0.242997920893187,0.260681641243633,0.289544851419923,0.269367039569481,0.250820457992545,0.20328030923038,0.23037165489155,0.222823881217224,0.455162196038438,0.275284023465876,0.216240611635302,0.288730419431554,0.278727062101624,0.224212139094291,0.297638714037828,0.306316138964251,0.294173980401884,0.30991768348459,0.316097489328121,0.291215041031683,0.236242366848885,0.338597314333119,0.296086300762294,0.25887726278104,0.293273503322418,0.277104219709148,0.307517665493567,0.281022665290762,0.281281745458352,0.322439657592678,0.338303859041451,0.328641143737996,0.304398685573007,0.286128132973976,0.336932288210785,0.33594722747553,0.251273025212066,0.325432246318321,0.293013114597222,0.292325616663557,0.239160235543775,0.250692637441716,0.300910027685549,0.257299752996196,0.213310991760786,0.245022466652203,0.213346580831888,0.246233304843296,0.231544305119284,0.349226251591901,0.234156077324502,0.222072788427576,0.240289671418055,0.340067293009146,0.265464036241992,0.202970144263879,0.24200248578636,0.238720210015605,0.287667369388648,0.245965540037035,0.262808905594087,0.31200859782425,0.28808219912418,0.280131681513915,0.251624499760501,0.276751712199862,0.333797863738478,0.318093802221953,0.270717415823439,0.328632371454855,0.379827337630436,0.298435511915267,0.316518720749442,0.269068495285677,0.252393900790117,0.333354924543055,0.366780374592771,0.297399856936805,0.268237007370965,0.218758171300948,0.274388981259364,0.247454222631758,0.301084474450917,0.247455887881516,0.265900185689309,0.272009016048009,0.240456112784713,0.275350478715659,0.242054297803423,0.250804609846967,0.222266863553076,0.245978289829173,0.249830511777594,0.275506820653214,0.269065698595732,0.267106458401671,0.273014858088141,0.241208064894054,0.257732689392947,0.233324709560216,0.302693046509912,0.245956647018797,0.252718704791588,0.255570523655739,0.225535509991044,0.249208212257571,0.248310178372774,0.219085243486101,0.251630099535576,0.255859108986974,0.269112525072423,0.246819528641894,0.295594566970687,0.275158056407179,0.293373324463106,0.317650059897424,0.30633705241233,0.489510917804273,0.329532064541265,0.395202435406982,0.357653139479849,0.317456185825422,0.326268706914787,0.30962840715448,0.289110593392066,0.314913403072659,0.31149847180783,0.310615678686763,0.400012131809941,0.411930671548134,0.318214716697775,0.363468199887153,0.271461854209749,0.402678182224374,0.330042274041107,0.338606120839153,0.393772278455397,0.305985414782261,0.332012599887832,0.316269527809644,0.339617016045228,0.410180467637298,0.386133936234623,0.349215568925827,0.369941213371558,0.337983654994133,0.269334595202822,0.315478318351551,0.332670439212785,0.194194978148346,0.403969780901416
"1N1Ra",0.228412390341265,0.18489596002998,0,0.196023232801277,0.165283909693744,0.20125379681659,0.17465950803941,0.179382533883306,0.164782352738615,0.181192750567023,0.195418108008624,0.22292152738702,0.215254822780904,0.155311364490637,0.294632652423891,0.200918276260512,0.202655313907148,0.197999813011365,0.159833210489415,0.212883320215804,0.161609577133782,0.18078400357686,0.179766335873292,0.183103494681651,0.190411969751667,0.268607494157793,0.201071191303217,0.254160769456746,0.194859094347231,0.217826740807232,0.240942038610758,0.211318357484659,0.23519750014597,0.216735763899463,0.195941769506404,0.199617777458626,0.203163093772268,0.244951114540581,0.189400393017542,0.239368485700472,0.246406362689501,0.21504239563848,0.243365674321549,0.214648319925147,0.274760123697594,0.232380114683984,0.217320582787359,0.249916077521444,0.247093752188289,0.230027782454477,0.211950948779598,0.233979657900607,0.225370902566836,0.220434232764284,0.238583280950942,0.260890394065842,0.223805431552399,0.272640622042662,0.22435969413886,0.208012862214454,0.274992718416435,0.209013671461779,0.2770986747502,0.202685141715114,0.196324377136047,0.188220330177775,0.241107632116926,0.250727823020631,0.238857364210033,0.238721306762255,0.241518833642203,0.227169692819127,0.222111671761988,0.194493143151005,0.164324569498827,0.238920559221713,0.221525839928769,0.218632713561317,0.184632230795,0.207407733429853,0.22204558218419,0.249577344154911,0.272359322921962,0.213715855082751,0.215770291773441,0.262182294074795,0.301346681824046,0.238255289572549,0.20935975622586,0.186336074389337,0.238508338536309,0.219971749960683,0.23354339295065,0.227683109195179,0.242019926629249,0.217242289270349,0.220358969783377,0.203310020153703,0.186212230736164,0.205478366021162,0.229213749665969,0.241373987801346,0.302853510153531,0.213484301380873,0.207003358722387,0.208178779521853,0.216863605899378,0.209855114414637,0.229965392688736,0.246619718613507,0.197280021565365,0.200438056951449,0.187841127109591,0.200559544104952,0.230687411320377,0.228002270823404,0.227360516390385,0.205262024665373,0.221460250452119,0.257624784224799,0.228945477395536,0.207585863123413,0.266376950526392,0.211678703378036,0.271097710165697,0.25775527895061,0.275905917870746,0.365041142358969,0.247160842545427,0.298636903285758,0.325027819520303,0.251221866076864,0.307731728106009,0.309979137114311,0.281565053536938,0.284219138203984,0.225807465972026,0.256192774007025,0.244300067658054,0.275932346634782,0.251406761044267,0.284036977937261,0.208244556517362,0.233277609573761,0.265293019011943,0.301685483436831,0.255281391693051,0.267498354964276,0.352386019515104,0.282556403759391,0.247291190568762,0.222893250686114,0.233508813363304,0.243070743106783,0.2453825969166,0.250991151627173,0.276521277848657,0.240694701935546,0.310713256300454,0.299821292469446,0.319213886341142,0.201190737980324,0.179685402297717,0.190796624335735,0.211873569302831,0.216389461877186,0.256008222995058,0.193361389414244,0.192475973094909,0.207507252790315,0.195835049955322,0.232292755965033,0.253521580630736,0.243891384210337,0.190053889230216,0.209244535117489,0.219817279521219,0.207447467418171,0.403885013760726,0.204636947837483,0.20434673384335,0.268156110852674,0.266588855926667,0.22440247008581,0.270657912963906,0.249590650730328,0.265371119285009,0.299149989503065,0.282672561220018,0.265624107077072,0.261162762915183,0.292167779201245,0.277660275578594,0.248476161400047,0.281745730831678,0.28951374674938,0.278936365803357,0.279647370304618,0.254397253668484,0.291180823114605,0.295311675045295,0.268957126976882,0.259316845294684,0.243873367315961,0.320165722597459,0.299578827428927,0.21020499005235,0.261225047480908,0.255364423197968,0.270650638256919,0.223941284032249,0.236797298404338,0.269463004576732,0.244866805696952,0.220031774552881,0.227637449131632,0.219197680754521,0.240879836032379,0.204107723025071,0.266266271727863,0.220101552974243,0.229215130813152,0.239088091125211,0.270906063340366,0.222655798540937,0.228263479673294,0.274789478820204,0.240873353218339,0.280432295618828,0.25312099391779,0.230656643089498,0.243660920589378,0.251537604066871,0.229454062343549,0.211829876247941,0.265446578926817,0.304442894487702,0.299728690888824,0.23237987023365,0.261275882581821,0.335757987448735,0.272182202097515,0.292402924449827,0.20645274502432,0.236215060670698,0.314690040463807,0.321270452732859,0.273819543984542,0.23066513687898,0.211236339216638,0.282740398751698,0.227860834023248,0.259684289161291,0.228593360585226,0.242050674424112,0.250334173834383,0.236620490815108,0.239836675610505,0.231248414606552,0.241424147918391,0.233851903813951,0.262489581272696,0.241810745902123,0.234966403206633,0.228607035370201,0.208957512290429,0.242403756708278,0.238644097566098,0.22574096086926,0.237052771670379,0.278552554827547,0.245110341336456,0.221188395676192,0.227393773842078,0.226129382757192,0.24060152960501,0.218160559752035,0.218166214381554,0.239142435531515,0.220353645563542,0.243564986579147,0.234610435847731,0.263133534791058,0.270805479902434,0.279674870470559,0.288581885347667,0.28105928471951,0.43441274346582,0.287236727685765,0.357007896726445,0.298723022558868,0.254289365032101,0.295833981897585,0.267383013699629,0.280412376741238,0.27432753875032,0.27677945351007,0.296935006811591,0.311238725958095,0.355629456131765,0.264660399280661,0.321935507992031,0.22408809767261,0.352106576945359,0.274773357852381,0.283734212576437,0.33620479577682,0.259223547677321,0.254925802976126,0.261408077054771,0.261497516842527,0.357012331813249,0.296110772518678,0.281973738631202,0.298087914147718,0.26812653451024,0.199246447162125,0.232161932805603,0.274115260871699,0.208329027779322,0.345574846690192
"1N2Fa",0.296032238328112,0.158429611543941,0.196023232801277,0,0.2017531516255,0.235664335182037,0.226532492389635,0.241046863898013,0.228705766759252,0.237739977146927,0.242378705789724,0.308821144985975,0.261321197643996,0.225253752867153,0.378071221452028,0.242441725491674,0.271999489107126,0.248633282355038,0.238140788136372,0.259558625959863,0.203823255886288,0.196216954929544,0.230516133212139,0.22186696843614,0.216614513340963,0.366071957595673,0.258308631665142,0.298867288719215,0.228055059005614,0.243542828178079,0.282888574601889,0.272533486642888,0.258058355358405,0.210636978350046,0.245648851689658,0.199033107387798,0.229460252745241,0.28284088645185,0.231857557889845,0.29585341720346,0.280724568681613,0.24562248847116,0.251117814188725,0.18935569560369,0.291515559547587,0.206279715814125,0.208862489198831,0.205150287310367,0.248157139808688,0.25359524901113,0.25079878084928,0.214317464995922,0.224893226539624,0.229884653673268,0.239845011571803,0.247290409186721,0.218693514653475,0.278425227379366,0.197649963445658,0.205707761168233,0.206012529790492,0.228743134465905,0.244675410627779,0.221895114994186,0.220675557910761,0.234141172319631,0.263840669333923,0.234855363908658,0.214030253032152,0.24993248920904,0.220110747569156,0.186514233543524,0.203300707693394,0.207443173617225,0.205731178872245,0.305117774876512,0.256649414656731,0.238778992733346,0.19877168838102,0.218247086558012,0.241310301651442,0.274655948939385,0.258568948780123,0.227679609330728,0.211205065751115,0.275941258402555,0.344759392641589,0.308830536859227,0.257253539345075,0.234498728575618,0.270869051768986,0.290775558758982,0.304654703384788,0.270459478119994,0.262421752482477,0.234300134343273,0.245138004147855,0.273689764264693,0.227567799186038,0.225081856282185,0.252334686632032,0.274974427158519,0.359962904523243,0.22538460295619,0.290430018082716,0.229371983573388,0.247058446025097,0.194828986180002,0.215733558754905,0.237384499530983,0.26407928886311,0.227681066020608,0.239632315870233,0.239205526033886,0.218092156848554,0.205009169334907,0.267376904890894,0.202518496870748,0.247197707737032,0.316642634190799,0.24497949272202,0.223857434829702,0.32596546405282,0.281174544707682,0.335133889127901,0.32781089218173,0.35307981459804,0.430071963661282,0.32569335376658,0.378650412677281,0.403922844049902,0.330057004336113,0.367971739480445,0.376691300552702,0.340517012385538,0.334327664380579,0.25346841931792,0.260190354311369,0.292254951346752,0.303980551031201,0.301745470477544,0.320717979037572,0.211854587330163,0.288779421121483,0.332817821198781,0.369916013006998,0.268188349281043,0.282271833175463,0.430235831607274,0.233232500764848,0.232024406337681,0.28888080073185,0.280074146940312,0.284407823675972,0.323740631050935,0.340418943887132,0.341426264693113,0.291611305061789,0.354840109468192,0.294951562007277,0.371257459998193,0.247914410945812,0.223790106422758,0.231890891125466,0.162609937808084,0.273062833542477,0.282388714811781,0.190218972549223,0.209021384653291,0.247650875960207,0.265579272349428,0.291004440860255,0.317206383196042,0.296981082886166,0.260194415190869,0.231364443603719,0.256005377295902,0.25304198842785,0.489214572293122,0.305911723128538,0.268332072173242,0.325124102988775,0.329523479488126,0.276777819675019,0.326706356860087,0.297201132974369,0.316225632855044,0.345380649842634,0.338468542361707,0.318241174810964,0.267917371224603,0.355461673760258,0.319479639780173,0.295145790599977,0.322395931813998,0.290702790543954,0.326852704183853,0.313966468553638,0.300219034083044,0.34490578885993,0.358746855493785,0.335359786281386,0.314796728207037,0.304836729241292,0.370150538796541,0.361742218966776,0.256793770687536,0.326703684530951,0.296411080980555,0.316738813782464,0.254443265224308,0.270721362175467,0.337347056148386,0.285210630015911,0.243037789116556,0.26902862037582,0.235619081907939,0.263150316060052,0.265252508713297,0.358583494473012,0.259731293695913,0.254266583575207,0.27135020926674,0.347361122824336,0.272303440420104,0.245055583403603,0.269906970106921,0.263869504983673,0.310600957448395,0.280429118253445,0.284880867233848,0.318143650727759,0.314154764455757,0.308887629045855,0.265419386856349,0.28300065150224,0.358983351500234,0.321966003234826,0.286072925978796,0.344036829852302,0.389062497428894,0.308708199409674,0.326576802433537,0.281081992903714,0.274305442092569,0.335000946077452,0.383039373752823,0.322130109951992,0.292711482292929,0.203984565509571,0.306272103324522,0.291205673291401,0.326150706406165,0.243941773253238,0.271748996779842,0.283442012970027,0.23374269804036,0.304214219237857,0.270898064837305,0.250879601751326,0.234849247409043,0.230732299884647,0.258430820251305,0.28148665079377,0.270232562275273,0.274141913883955,0.279206336794113,0.255794281695178,0.256499652042652,0.212289553453374,0.315032161734648,0.237936706898463,0.268010945845557,0.264971403480673,0.211275545283636,0.264243497040453,0.24249569990782,0.21293919090194,0.266341263712015,0.273558696176614,0.275130920733168,0.276648191230695,0.313510054242125,0.309767146357293,0.310236767255557,0.331345269333207,0.338018791626518,0.492716929651177,0.340112528640458,0.415172682443088,0.364183121945811,0.317426378558524,0.345731438002837,0.316991919616113,0.320224566351383,0.323562374659026,0.323352288423199,0.327411216729276,0.405280944258361,0.428747918374681,0.332944387314538,0.382268322878777,0.260549841019612,0.414947759848764,0.345827580980068,0.352872686964468,0.403319944512548,0.316385097826809,0.3218021596874,0.326106949876923,0.351580635489277,0.42645536334084,0.390225286509884,0.368401581466028,0.387783591911827,0.354940464050068,0.293692521465111,0.337479029067449,0.366366305318137,0.186273500225636,0.423107728108851
