"","2NBa","2N1Fa","2N1Ra","2N2Fa","2N2Wa","2N2Ta","2N3Fa","2N3Wa","2N3Ta","2N4Ba","2N5Ba","2N6Ba","2N7Ba","2N8Fa","2N8Ga","2N8Wa","2N8Ra","2N9Ba","2N9Fa","2N9Ga","2N9Wa","2N9Ra","2N10Ba","2N10Fa","2N10Ga","2N10Wa","2N10Ra","2N11Ba","2N11Fa","2N11Ga","2N11Wa","2N11Ra","2N12Ba","2N12Fa","2N12Ga","2N12Ra","2N13Ba","2N13Fa","2N13Ga","2N13Ra","2N14Fa","2N14Ga","2N14Wa","2N14Ra","2N15Ba","2N15Fa","2N15Ga","2N15Wa","2N15Ra","2N16Ba","2N16Fa","2N16Ga","2N16Wa","2N16Ra","2N17Ba","2N17Fa","2N17Ga","2N17Wa","2N17Ra","2N18Ba","2N18Fa","2N18Ga","2N18Wa","2N18Ra","2N19Fa","2N19Ga","2N19Wa","2N20Ba","2N20Fa","2N20Ga","2N20Wa","2N20Ra","2N21Ba","2N21Fa","2N21Ga","2N21Wa","2N21Ra","2N23Fa","2N23Ga","2N23Wa","2N23Ra","2N24Ba","2N24Ga","2N24Wa","2N24Ra","2N25Ba","2N25Ga","2N25Ra","2N26Ba","2N26Ga","2N26Ra","2N27Wa","2N27Fa","2N28Fa","2N28Wa","2N29Ba","2N29Fa","2N29Ga","2N29Ra","2N30Ba","2N30Fa","2N30Ga","2N30Ra","2N31Ba","2N31Fa","2N31Ga","2N31Wa","2N31Ra","2N32Ba","2N32Fa","2N32Ga","2N32Ra","2N33Fa","2N33Ga","2N33Wa","2N33Ra","2N34Ba","2N34Fa","2N34Ga","2N34Ra","2N35Ba","2N35Ga","2N35Ra","2N37Wa","2N38Ga","2N38Ra","2N38Fa","2N38Wa","2N39Fa","2N39Ga","2N39Wa","2N39Ra","2N40Wa","2N41Wa","2N42Wa","2N43Wa","2N44Wa","2N45Wa","2N46Wa","2N47Wa","2N48Wa","2N49Wa","2N50Wa","2N51Wa","2N52Wa","2N53Wa","2N54Wa","2N55Wa","2N55Fa","2N56Ba","2N56Fa","2N56Ga","2N56Ra","2N57Ba","2N57Fa","2N57Ra","2NBb","2N1Fb","2N1Wb","2N1Rb","2N2Fb","2N2Wb","2N2Tb","2N3Fb","2N3Wb","2N3Tb","2N4Bb","2N5Bb","2N6Bb","2N7Bb","2N8Fb","2N8Gb","2N8Wb","2N9Bb","2N9Fb","2N9Gb","2N9Rb","2N10Bb","2N10Fb","2N10Gb","2N10Wb","2N10Rb","2N11Bb","2N11Fb","2N12Gb","2N13Gb","2N13Rb","2N14Fb","2N14Gb","2N14Wb","2N14Rb","2N15Bb","2N15Fb","2N15Gb","2N15Wb","2N15Rb","2N16Bb","2N16Fb","2N16Gb","2N16Wb","2N16Rb","2N17Bb","2N17Fb","2N17Gb","2N17Wb","2N17Rb","2N18Bb","2N18Fb","2N18Gb","2N18Wb","2N18Rb","2N19Fb","2N19Gb","2N19Wb","2N19Rb","2N20Bb","2N20Fb","2N20Gb","2N20Wb","2N20Rb","2N21Bb","2N21Fb","2N21Gb","2N21Wb","2N21Rb","2N23Fb","2N23Gb","2N23Wb","2N23Rb","2N24Bb","2N24Fb","2N24Gb","2N24Wb","2N24Rb","2N25Bb","2N25Gb","2N29Rb","2N26Bb","2N26Gb","2N26Rb","2N27Fb","2N27Wb","2N28Fb","2N28Wb","2N29Bb","2N29Fb","2N29Gb","2N25Rb","2N30Bb","2N30Fb","2N30Gb","2N30Rb","2N31Bb","2N31Fb","2N31Gb","2N31Wb","2N31Rb","2N32Bb","2N32Fb","2N32Gb","2N32Rb","2N33Fb","2N33Gb","2N33Wb","2N33Rb","2N34Bb","2N34Fb","2N34Gb","2N34Rb","2N35Bb","2N35Gb","2N35Rb","2N37Wb","2N38Gb","2N38Rb","2N38Fb","2N38Wb","2N39Fb","2N39Gb","2N39Wb","2N39Rb","2N40Wb","2N41Wb","2N42Wb","2N43Wb","2N44Wb","2N45Wb","2N46Wb","2N47Wb","2N48Wb","2N49Wb","2N50Wb","2N51Wb","2N52Wb","2N53Wb","2N54Wb","2N55Wb","2N55Fb","2N56Bb","2N56Fb","2N56Gb","2N56Rb","2N57Bb","2N57Fb","2N57Gb","2N57Rb","I2N","2N11Gb","2N11Wb","2N11Rb","2N12Bb","2N12Fb","2N12Rb","2N13Bb","2N57Ga","2N13Fb","2N8Rb","2N9Wb","2N19Ra","2N1Wa","2N24Fa"
"2NBa",0,0.363577148742644,0.371471004624746,0.327120985557381,0.249030626193379,0.259313240984484,0.289667658491236,0.203259186432397,0.201834160004516,0.194155244329988,0.205136769739365,0.17891902718097,0.246044248796229,0.285901800156728,0.247582455177289,0.239172838882607,0.227449716925387,0.211271433177578,0.211879365915919,0.29741171804707,0.311266452299506,0.198630544574564,0.20769701007811,0.184114501729685,0.335605267980668,0.252664156641114,0.281227725496734,0.286512460754303,0.299987106545868,0.262041428795,0.243545578765198,0.267724709544102,0.247084170151024,0.239543514592824,0.276559913200794,0.240975751733426,0.236280309399749,0.206315632321486,0.296252357914391,0.284618213598299,0.308938271275153,0.27610763173445,0.298741781386225,0.237516803024675,0.232664446951061,0.282840438945151,0.257246005001969,0.221999153466331,0.261278973865511,0.214371168669576,0.263203089684391,0.244634723533142,0.160833572536344,0.245009435584024,0.19504937765358,0.327594229713746,0.225886295914575,0.268939927421536,0.337017050132538,0.253660706567162,0.289082627294625,0.263504916166127,0.17834838846502,0.237931968590864,0.318921940747484,0.242603222930858,0.199503619694473,0.203052649606801,0.172327757715542,0.221938074827858,0.232862854777704,0.220079464472444,0.160936129736151,0.309557119763751,0.244726542383249,0.263059037586301,0.24563226209196,0.262158903130077,0.300411381794338,0.257797873048189,0.224002148701241,0.222446148327835,0.253228405999582,0.202362509921084,0.294396941316439,0.266874577292301,0.269610443173536,0.255766242548829,0.315654281455745,0.271284358384281,0.273321332019495,0.398048555099196,0.371553259699978,0.349501376289071,0.304172681965443,0.305871143873045,0.293435909959897,0.296739257098565,0.318295782396485,0.300054702756027,0.248619002186422,0.256127289853048,0.241662058020307,0.28585372864776,0.280842376171293,0.280695987335487,0.277661464441709,0.343007992407855,0.311195259594571,0.319153294902815,0.358886485661122,0.316831812049567,0.361944951559232,0.374806525543699,0.339089502766723,0.406982036466725,0.301480752880742,0.295957033970332,0.335738459565614,0.288075330849168,0.257658658175909,0.356398594836492,0.309305370480026,0.234407836030073,0.312827241110642,0.254058790982273,0.287805425182189,0.22829038539559,0.233298493853166,0.338963460758217,0.272668341529205,0.238741499820039,0.321622482456763,0.366429108547402,0.238115723790354,0.258989826307902,0.270166896297785,0.235995135596741,0.297050141455133,0.334584177437195,0.353568697034978,0.261425465741331,0.20917592710513,0.224563400680731,0.247971182771437,0.183175258895984,0.233571744190225,0.311828173654594,0.295124026318748,0.233108843987267,0.214139668177206,0.230218707767731,0.268128467892781,0.24816293381824,0.225261389931293,0.215934565395091,0.179225772914227,0.334482228852033,0.316033785335759,0.354701455426358,0.288610583885638,0.186527800231479,0.208318857002527,0.30250291544385,0.228697854122581,0.242593770588445,0.211548575246238,0.252989791494419,0.26828443777806,0.183051163996649,0.222568326316609,0.261440785487644,0.188395525055307,0.258168558769742,0.246073064765441,0.275084630111081,0.287582341117243,0.181737898614554,0.200135354227597,0.320970851323129,0.286486298933395,0.299451475710371,0.323265792530078,0.359257396134466,0.326808072146904,0.303153570625043,0.246930380270864,0.298765159980835,0.280135054293827,0.248663688978068,0.280192228181346,0.245120026486795,0.249131597255114,0.222006054062198,0.23402685283758,0.202010597123791,0.216626536702769,0.250222286988472,0.208652696255619,0.279936039050802,0.21212011871915,0.173176188490995,0.298749705395581,0.203384105843347,0.172620946445759,0.229988235693182,0.201175767719748,0.34305098442515,0.209137024024116,0.193144386913421,0.186897154942519,0.27662115501527,0.318626726488348,0.269527123435315,0.205803344594804,0.188229796200442,0.199291913523649,0.201585055598401,0.223738568027763,0.233224667865025,0.225516690238651,0.266763379379204,0.211813770701672,0.221659576060133,0.218722204602439,0.22997647869988,0.244160806798459,0.240897744496388,0.288807917405228,0.253606971456704,0.33061250532738,0.28553779327935,0.258431785997455,0.259851692403863,0.242102757207278,0.258302315942499,0.302838051156054,0.279796104605642,0.2581727849693,0.240003585119097,0.296967408651897,0.289172834517644,0.349446607239584,0.35095006328237,0.346820615378589,0.262459914520465,0.293255805612859,0.250005477083013,0.259493397483189,0.238766875752952,0.280048444066336,0.292739741165412,0.317657613301132,0.241603527651253,0.336244385290412,0.291441086323869,0.327671505991699,0.267641923577216,0.318907062945688,0.360710492211165,0.31566464706999,0.372519054016092,0.342698711275087,0.300022977407695,0.420724618425382,0.243050178977048,0.346003015758279,0.400741653824421,0.265549760832833,0.25750460679366,0.266792615069099,0.284755355260991,0.270458593181335,0.325470051621265,0.272346158276802,0.31069030477445,0.251086167350895,0.269264947815345,0.324932281060357,0.242722192047626,0.290111655563826,0.310130623760565,0.330356031603465,0.227658473391555,0.261298736392296,0.33169742707257,0.225591045321891,0.348190546651563,0.285395951140591,0.330619231622282,0.414050722832042,0.283274330218735,0.248536696012469,0.253229428612724,0.206662956910515,0.23391150579671,0.307974086292437,0.292588468020604,0.253775735723083,0.276322750702599,0.237427525351637,0.257972688153056,0.235120208783087,0.26764721979119,0.353209363591994,0.299801335326832,0.456923611342471,0.281069297145036,0.264904667080506,0.255893447498017,0.364902563621208,0.31022624601632,0.264039499943124,0.224132616298216,0.262649081255361,0.250510965491785,0.170099658142845,0.234416263456009,0.260760156327728,0.326321341345566,0.241371614188515
"2N1Fa",0.363577148742644,0,0.165627856887572,0.237657486179503,0.362140060192579,0.301242876552923,0.217953448722384,0.293313193225158,0.295982631847606,0.353310188249275,0.318101580037733,0.339483821644813,0.288498009476537,0.35240961645178,0.303600359800479,0.33714930225097,0.313557971672044,0.356133827797689,0.301587531177372,0.315075631025666,0.35073231002882,0.327340675142687,0.367703762208453,0.316418576965904,0.276026562282556,0.311127460462977,0.309021434231746,0.327357079123851,0.362078313619264,0.298811165627907,0.303923317237527,0.311642437561175,0.309695453968105,0.27183837846148,0.266249914742075,0.309932981830285,0.290627483150095,0.275966357948441,0.309436797683279,0.30812029684871,0.319280256112732,0.251276415989774,0.328279420414119,0.309468166355353,0.310910124020482,0.2536873655075,0.267228528517395,0.340486158871729,0.309551134046474,0.40306135144004,0.303728746775657,0.310704210779672,0.395467329399107,0.366264010267238,0.394069845205276,0.259709282135061,0.361926109036045,0.350522630878494,0.293769864171545,0.358258947616933,0.243200098823768,0.266695990670798,0.394104638995338,0.291646484874287,0.271135227736059,0.341959379009382,0.353036390667796,0.346946795002474,0.35445379303676,0.326844432379303,0.333461211257526,0.362279380686286,0.361209298638531,0.304109373496174,0.295025586201556,0.291591179905177,0.323214913799327,0.278915857306537,0.292030314079451,0.342492801657563,0.321978843894121,0.326446447738531,0.289781014176669,0.346047368054221,0.351194415739132,0.314644426661969,0.292147883735622,0.273545849031224,0.335775976689761,0.279758146142848,0.310498476881719,0.318227056098291,0.33189524764623,0.324439327664271,0.320705614511962,0.284036303474621,0.299014765196862,0.273677698539656,0.305771182648582,0.329445645174424,0.329042772500666,0.283093008433702,0.313658677761665,0.249296419969175,0.31792306467608,0.322430683325378,0.281041187497702,0.270268400782583,0.291217838096714,0.260504535930053,0.296181293499358,0.251995777726324,0.243382786300049,0.275105001487478,0.269998898526798,0.264230943519203,0.289468021586257,0.241564178646661,0.278945306364022,0.267504364289934,0.320725523965675,0.251657982310298,0.312764908029321,0.314292281025051,0.279684983493947,0.260833173025505,0.263472291050658,0.297540279153413,0.332647086422031,0.243356558855359,0.306816479984058,0.329998195481867,0.316707589871483,0.31436280050355,0.332984215112411,0.352288152800784,0.299124906724299,0.318984762274378,0.273409989059876,0.247710354139665,0.27150132736837,0.306399997069436,0.366702236036626,0.376730363078611,0.342411909829591,0.354404613784877,0.350671761308479,0.269921543623711,0.29252187973633,0.352970896553848,0.385268499354624,0.399349928575464,0.334682918914177,0.354607937559958,0.359659362714795,0.341416674979774,0.388111687568531,0.244500377213312,0.217807176437045,0.19748492317997,0.263831764577237,0.337096761580723,0.308340935759073,0.260226710489415,0.344582617543049,0.291945358036715,0.324125758071244,0.347927974093746,0.338281359297207,0.332186553182185,0.315580424679107,0.313503047737231,0.331837195894987,0.250903726065792,0.335988897392935,0.288464929802511,0.323155639776336,0.352499549686481,0.391588778328549,0.297197163258519,0.321816790247375,0.359702799392557,0.311460671478475,0.313652587733964,0.294728234547749,0.358513073519677,0.342464360091414,0.307793914068174,0.280723652566472,0.353490409339386,0.339920284528022,0.359913083156507,0.284493830205037,0.298781416982695,0.317356316090127,0.417504247468575,0.416622945911007,0.294402636531347,0.397130687319537,0.416899892964572,0.412623975867607,0.358716762252893,0.25619202195684,0.388497132963747,0.389322427736893,0.31306604164593,0.375786368072622,0.275253315392697,0.352941945539442,0.410746291500259,0.352317073594186,0.291202633653067,0.419117944396396,0.448776903048855,0.417789505713905,0.358173596974223,0.356963057651702,0.386144884975893,0.385634950142081,0.396456832858383,0.376979615225034,0.286029292988294,0.338479753354413,0.381028065844733,0.324489398093362,0.32365513323976,0.291953687108873,0.297744354934384,0.299308087715512,0.344398183658339,0.304443485809264,0.301365755383961,0.318021710760339,0.349184813401154,0.315318076028292,0.278208258385308,0.360144609867544,0.295931975128885,0.310664378292768,0.300645660317925,0.25785852953466,0.30884935759478,0.29432379870125,0.326602737521215,0.301399178488689,0.302550384020254,0.296415704208278,0.270340832240487,0.347851180100651,0.318635682934751,0.276255725199132,0.293137122715195,0.285807013713724,0.331180960912981,0.28611761968548,0.290674840822948,0.269139639790202,0.311587568770707,0.238836517936227,0.247113510110864,0.263519220558687,0.287759911501231,0.279901175804276,0.240943640605301,0.295166910106077,0.323597655626106,0.265576115724339,0.272939763220849,0.33249842154967,0.306190882675292,0.29942446093855,0.30316996632805,0.329382709780307,0.275661510724537,0.289237694568289,0.282988777897242,0.313720103823535,0.318517749982058,0.275432476365852,0.328183930051328,0.343550131631483,0.29730518492861,0.292666126341454,0.34367593289543,0.370974046692172,0.296559028910881,0.304743498935547,0.290312984004084,0.280916624181918,0.272413009166794,0.415804340092401,0.424571404118532,0.395296013162117,0.40397885329343,0.384647200542959,0.398173406911457,0.297611983825467,0.303637665020184,0.341139000181905,0.354589913243293,0.371174378649842,0.335844178071893,0.385200198768372,0.32039407473571,0.322329819683623,0.344014701374232,0.503405314005956,0.319833308691227,0.354678111600898,0.363544551858998,0.334894812796358,0.332576644216834,0.323386849591389,0.380639512058991,0.308939853714281,0.329107162733698,0.350545915417877,0.320295243442208,0.421896225817363,0.306590106049776,0.280537252762785
"2N1Ra",0.371471004624746,0.165627856887572,0,0.290802247381757,0.358456776160284,0.278416010779322,0.226781885313293,0.305308739254877,0.289651278311947,0.341991710324624,0.313667889901314,0.352610636295513,0.289888335127083,0.338787577119454,0.296983203548512,0.331178292895381,0.296549276817626,0.343513515511549,0.299934987101403,0.296225015126621,0.355828738191231,0.325990325484701,0.358058030210984,0.303103841860074,0.280526726883744,0.308064315795315,0.328421444777786,0.316237745722523,0.352783799201483,0.285222704215812,0.318268047760977,0.287330535256297,0.315604248796875,0.267585364297192,0.286534895951457,0.317759244779968,0.287716817267777,0.28145776365751,0.279017701411613,0.299107644132199,0.286480693188176,0.227569538581354,0.305101842858839,0.31624954207778,0.293447359576812,0.233931018514774,0.238600166133781,0.328402544956259,0.297869731074812,0.410831996296272,0.313267963117121,0.320741219040756,0.407007793213062,0.377068174610614,0.374352316597189,0.244465052989883,0.358161907629911,0.333252273804908,0.254292827884079,0.34972666289707,0.222105919480789,0.266422936892203,0.389140912108441,0.293076199379891,0.25918298743814,0.321055970239127,0.334176237959151,0.344807533411468,0.339993426348283,0.313146334324148,0.322514000648223,0.350043111998271,0.358554456927501,0.277531486515095,0.311860551761125,0.295869506621078,0.354808336388825,0.260706128747899,0.290714405390786,0.349811740353446,0.34041543647158,0.327429626748463,0.303922185697737,0.34872973518349,0.32326776240908,0.280168975034339,0.26752707929609,0.261369927946382,0.3148964244692,0.256529776831292,0.295925857415152,0.301417635480632,0.320427368856646,0.291448563711931,0.28576202717257,0.278638098721347,0.278281057167302,0.263313246679332,0.266479572395637,0.301373004673346,0.302391178410074,0.252834120062988,0.275035523673845,0.225090914302142,0.287143374782992,0.306314370836815,0.265210295525034,0.247170647268209,0.248743350570445,0.24016130433139,0.25576429315433,0.221572877413185,0.21798760104991,0.246820094167625,0.248069969312603,0.236510757590052,0.261206914040185,0.213266798312771,0.253656049555537,0.250322962387897,0.308266825163609,0.232646646911218,0.284437151452218,0.28784215175883,0.243337605747797,0.266210196585418,0.253177640163893,0.301053423247746,0.295922593933785,0.214889160993813,0.279455318262243,0.298019570010135,0.296598333481188,0.299721809010561,0.310162834091292,0.353825787642582,0.279979371638565,0.302501449602769,0.28829832156195,0.241015973574417,0.258905579330809,0.30450489095979,0.35966361164926,0.347972390493497,0.359840264535351,0.347055298636129,0.354182342100405,0.292106439165681,0.292983998289555,0.334399070651209,0.36716417469201,0.389048581035795,0.307681271626942,0.328606376382314,0.344343637083107,0.333047749498522,0.410818574119367,0.24517406239491,0.206634600992805,0.192552922884612,0.273917026775115,0.330839235548058,0.309678821997621,0.256362082927916,0.356295901452349,0.291363408662057,0.343740586190501,0.36416788976246,0.318271352024034,0.327125541532907,0.301741901277723,0.335795114270945,0.315731127614233,0.250551295546523,0.338761515055527,0.30503439892066,0.31799057818433,0.350231345930974,0.393026141296509,0.317137995097336,0.310186607451363,0.363995816536974,0.313152735716054,0.298912654749635,0.303878368561642,0.360287777624346,0.350996377146174,0.308168932415619,0.289799947847217,0.340394441301422,0.33559190708823,0.360868697249298,0.279449428364816,0.283790069280839,0.365072345812796,0.422254037649926,0.409446337199215,0.291768277108752,0.400142730079918,0.397116234248906,0.423648769955062,0.367736533924382,0.270681603277478,0.394496727983844,0.367002383598676,0.328336303633209,0.372524066259331,0.257767127000119,0.352747235787571,0.39183875938434,0.363303463136613,0.292148743915533,0.400222837746502,0.436093684210735,0.391925329260039,0.343826752690787,0.321664553407743,0.378748321147676,0.364158734422912,0.370898626936425,0.359248320254681,0.255966746400418,0.328841462539983,0.382558883965276,0.331735377516515,0.303845280189209,0.267832971469455,0.32751509929378,0.283742104169514,0.317398664210148,0.282800294734314,0.281663879437056,0.308293664557687,0.330812231722111,0.313740219608881,0.25551129022991,0.323462549655443,0.279351957636694,0.293718604846239,0.312964977947945,0.259872937285896,0.295175238003746,0.257692296017163,0.312213521882366,0.283964456336735,0.275638471940814,0.254715593056904,0.248578956364219,0.328706205435726,0.286967657799155,0.263495221540991,0.2615909368574,0.263908708186092,0.311003592539823,0.256516774654652,0.260744100511558,0.252778128105838,0.284123207922132,0.234226733772552,0.224245096730799,0.23127089475451,0.275776502507394,0.251941728437423,0.243092955631127,0.295221866762372,0.321949251334421,0.236615804626181,0.253915797801655,0.334093344835563,0.276207745605322,0.28810270408179,0.311539184050383,0.304733719422714,0.275754586240309,0.290510363413555,0.2617272877899,0.297426846646873,0.284677295703314,0.251179005920046,0.29658975368984,0.308551027765605,0.284930558089538,0.267218036679218,0.329124321095632,0.349418923773883,0.272499007389331,0.292693356444067,0.267469611560401,0.276263426562924,0.23356169353439,0.435207444604021,0.392852879604207,0.355164806312709,0.382639684892214,0.363044975039933,0.389061183449555,0.3070551838216,0.313270875152226,0.312802247347414,0.339552614401875,0.3554915972997,0.312591173858636,0.356225956075983,0.293858117551735,0.303502625995203,0.336656238565621,0.48331063816446,0.31501789884453,0.346966627734485,0.370234596004766,0.336043986923572,0.325610695820309,0.33692016756552,0.379145288747855,0.315866635878708,0.326543462432416,0.348299432136722,0.320745801800395,0.390569740173699,0.299883702327239,0.255190565797605
"2N2Fa",0.327120985557381,0.237657486179503,0.290802247381757,0,0.318905638227949,0.270649080190397,0.180961116379786,0.267155140938103,0.293694508178029,0.30968545398942,0.326390813083251,0.287706360749555,0.272001925571988,0.304234354381146,0.27236455943709,0.304624234862194,0.283474774273853,0.284934758418256,0.2969022615492,0.282984493313814,0.307544248927758,0.300825870362864,0.303982021354211,0.247747846858991,0.248992736719684,0.302973982326227,0.321774579049361,0.269115215409867,0.32008734594237,0.339941890556845,0.311199067216562,0.29514969593035,0.286595305022385,0.286449998512553,0.267185342913477,0.30901386947268,0.315639904300902,0.255414279051072,0.338698294446794,0.354392456509444,0.366361720675426,0.292805145288607,0.384349417165763,0.34478393694775,0.291019160697594,0.310669147959208,0.299515356358372,0.329893535088895,0.355418102939252,0.373723165043253,0.255367375571622,0.31669188568298,0.346032302205617,0.362524708331018,0.338045118185766,0.235045609160644,0.336515582842398,0.366150325681102,0.30680807043543,0.367618157242613,0.303955666231926,0.244907220442795,0.346821082689252,0.344823674498787,0.312525418934464,0.326379419379808,0.355837874411105,0.354852547698162,0.303125247602261,0.307467720236697,0.341285331084469,0.360203010588867,0.314950038920204,0.248202772375333,0.298639157254315,0.267719243799019,0.324269648827796,0.334674121263493,0.236978899734757,0.297360319614772,0.303127644321361,0.318032134994601,0.305630142162361,0.331035042833944,0.368115890927534,0.343081355872229,0.335405862165339,0.277355160003429,0.375655410890344,0.304485851037034,0.295737732248183,0.367952224870325,0.393853674947096,0.389923798845697,0.342562584541794,0.335656011548325,0.318353562043116,0.318995005487513,0.363342738285375,0.327908198016275,0.313022357256128,0.308034428753993,0.284934379785089,0.296529688082919,0.354163329182224,0.339850607792908,0.295175066601707,0.344165372029184,0.314860673269074,0.326351433387756,0.347303375772568,0.310114846593736,0.32249391419866,0.368085174203504,0.317246422900603,0.353318700961978,0.318506000750794,0.275760301440385,0.335375399340364,0.287017808616046,0.333903399446463,0.327518800948327,0.347750757828221,0.330950499545094,0.323825531915293,0.29586179759795,0.291651205068844,0.307621121252474,0.305172027082188,0.290920017500231,0.353039914255758,0.347241158024491,0.287929683633625,0.27286090122375,0.353714811318689,0.325396357650889,0.330342925932946,0.318245306250497,0.282079565455919,0.313000170374498,0.284231350075713,0.322450447171097,0.317600111357882,0.324808053034256,0.300221118562049,0.317801688240915,0.300015973901708,0.277753051404181,0.309754117098386,0.320167437363145,0.337836452589564,0.351316652893066,0.308081248598755,0.293691647513321,0.286805255030414,0.300883594143704,0.357780306256891,0.240478895753861,0.291203717618919,0.273257100441868,0.175821773984901,0.291282590416046,0.292008961660149,0.218478048853947,0.286944758446074,0.24373644647182,0.282585985375247,0.24893210313511,0.272653687287268,0.267819053982277,0.262408464826803,0.247673694307386,0.283872551819307,0.240757283130507,0.276511134859631,0.215830744787177,0.277362351271062,0.317098592577544,0.330729225239122,0.258527850998289,0.286795870194879,0.341797113327075,0.270490098017274,0.260001014451967,0.262411361617642,0.285768631884722,0.281465496763453,0.267161863962851,0.275186492444748,0.310082541434099,0.293980857801653,0.327548121340002,0.291400212975809,0.272077473719939,0.25539106182542,0.332810666179889,0.331322070203279,0.225737266964027,0.302226801845745,0.359727198355237,0.35017319490021,0.320396959985458,0.238206437574549,0.342180321353661,0.349619511670202,0.274529686271314,0.304179871284239,0.286442604505649,0.304421865564746,0.357326315645544,0.290491134137744,0.311565049220749,0.411049651362729,0.415987118344308,0.384348809909038,0.350749012717581,0.334809947330787,0.335612517567935,0.379693661889998,0.374021148830598,0.334568734557066,0.31189589076402,0.322883768105312,0.35288828619385,0.304005927723744,0.30853534291716,0.312046417612569,0.291454902703596,0.336667443678115,0.337555248092741,0.375259349067987,0.336447939523909,0.328240036017724,0.340945705797723,0.301588404923013,0.265636402596686,0.320120623026548,0.34487527585469,0.320926665989346,0.310965413216823,0.329390918542637,0.308113880239031,0.349840348905596,0.389965575918769,0.271957590807358,0.289267053702293,0.259136898319854,0.296493046821214,0.335551682377696,0.294157182032442,0.251789272853488,0.307054547122333,0.269254580814917,0.293036233545982,0.315726599342111,0.27284709066068,0.299228078550085,0.311951618539804,0.313441587128595,0.303676780696171,0.310242072669791,0.330845839268946,0.316429968639869,0.273107609512224,0.347951304906119,0.276033123399414,0.340365835173766,0.369389452172163,0.311436389025019,0.338834552342683,0.309960376413242,0.305507835578848,0.351508734683356,0.284773782539636,0.300696666247226,0.312730318102469,0.324855841543758,0.325736142794541,0.327392262211987,0.343995273993863,0.367795766881117,0.300837915033512,0.317139644712734,0.369323784711687,0.369692504536617,0.324029656475293,0.322753596579191,0.32616562275644,0.34886304077217,0.329479111620414,0.406226224868678,0.39351221567983,0.360535113096622,0.34293730057067,0.360319620588953,0.353700714480001,0.313959053432688,0.310689656534451,0.309128265753208,0.32283738106392,0.317930446994395,0.32688565853282,0.338235043766885,0.307381899648705,0.276700521272774,0.291351106204819,0.520184404197706,0.267928828577867,0.316730465086978,0.315286752314281,0.293195572712515,0.27340899628789,0.315357778700378,0.33546381252983,0.286307071961281,0.270511763631139,0.316405747736278,0.296097375045202,0.385749351806344,0.30801837272363,0.286711601286712
